ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0072599	establishment of protein localization to endoplasmic reticulum	59/101	110/12927	1.26695526256535e-102	3.50648247882839e-100	3.34993936844058e-100	ENSG00000083845/ENSG00000105372/ENSG00000105640/ENSG00000108107/ENSG00000108298/ENSG00000109475/ENSG00000112306/ENSG00000114391/ENSG00000115268/ENSG00000116251/ENSG00000122406/ENSG00000124614/ENSG00000125691/ENSG00000130255/ENSG00000131469/ENSG00000134419/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142534/ENSG00000142541/ENSG00000142676/ENSG00000142937/ENSG00000144713/ENSG00000145425/ENSG00000145592/ENSG00000148303/ENSG00000149273/ENSG00000161016/ENSG00000162244/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000174748/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197756/ENSG00000197958/ENSG00000198034/ENSG00000198755/ENSG00000198918/ENSG00000213741/ENSG00000221983/ENSG00000229117/ENSG00000231500/ENSG00000233927/ENSG00000241343/ENSG00000063177/ENSG00000105193/ENSG00000089009/ENSG00000071082/ENSG00000147604/ENSG00000163682/ENSG00000174444	59	146
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	60/101	118/12927	1.31723609272291e-102	3.50648247882839e-100	3.34993936844058e-100	ENSG00000083845/ENSG00000105372/ENSG00000105640/ENSG00000108107/ENSG00000108298/ENSG00000108349/ENSG00000109475/ENSG00000112306/ENSG00000114391/ENSG00000115268/ENSG00000116251/ENSG00000122406/ENSG00000124614/ENSG00000125691/ENSG00000130255/ENSG00000131469/ENSG00000134419/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142534/ENSG00000142541/ENSG00000142676/ENSG00000142937/ENSG00000144713/ENSG00000145425/ENSG00000145592/ENSG00000148303/ENSG00000149273/ENSG00000161016/ENSG00000162244/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000174748/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197756/ENSG00000197958/ENSG00000198034/ENSG00000198755/ENSG00000198918/ENSG00000213741/ENSG00000221983/ENSG00000229117/ENSG00000231500/ENSG00000233927/ENSG00000241343/ENSG00000063177/ENSG00000105193/ENSG00000089009/ENSG00000071082/ENSG00000147604/ENSG00000163682/ENSG00000174444	60	146
GO:0019083	viral transcription	60/101	175/12927	2.1220309658694e-89	4.03489030796024e-87	3.85475700266201e-87	ENSG00000083845/ENSG00000105372/ENSG00000105640/ENSG00000108107/ENSG00000108298/ENSG00000109475/ENSG00000112306/ENSG00000114391/ENSG00000115268/ENSG00000116251/ENSG00000122406/ENSG00000124614/ENSG00000125691/ENSG00000130255/ENSG00000131469/ENSG00000134419/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142534/ENSG00000142541/ENSG00000142676/ENSG00000142937/ENSG00000144713/ENSG00000145425/ENSG00000145592/ENSG00000148303/ENSG00000149273/ENSG00000161016/ENSG00000162244/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000174748/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197756/ENSG00000197958/ENSG00000198034/ENSG00000198755/ENSG00000198918/ENSG00000213741/ENSG00000221983/ENSG00000229117/ENSG00000231500/ENSG00000233927/ENSG00000241343/ENSG00000063177/ENSG00000105193/ENSG00000089009/ENSG00000071082/ENSG00000094914/ENSG00000147604/ENSG00000163682/ENSG00000174444	60	146
GO:0006413	translational initiation	60/101	182/12927	3.61830102735492e-88	5.35106518601044e-86	5.11217267958449e-86	ENSG00000063046/ENSG00000083845/ENSG00000105372/ENSG00000105640/ENSG00000108107/ENSG00000108298/ENSG00000109475/ENSG00000112306/ENSG00000114391/ENSG00000115268/ENSG00000116251/ENSG00000122406/ENSG00000124614/ENSG00000125691/ENSG00000130255/ENSG00000131469/ENSG00000134419/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142534/ENSG00000142541/ENSG00000142676/ENSG00000142937/ENSG00000144713/ENSG00000145425/ENSG00000145592/ENSG00000148303/ENSG00000149273/ENSG00000161016/ENSG00000162244/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000174748/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197756/ENSG00000197958/ENSG00000198034/ENSG00000198755/ENSG00000198918/ENSG00000213741/ENSG00000221983/ENSG00000229117/ENSG00000231500/ENSG00000233927/ENSG00000241343/ENSG00000063177/ENSG00000105193/ENSG00000089009/ENSG00000071082/ENSG00000147604/ENSG00000163682/ENSG00000174444	60	146
GO:0019080	viral gene expression	60/101	189/12927	5.40847022334747e-87	7.19867386727548e-85	6.87729687347763e-85	ENSG00000083845/ENSG00000105372/ENSG00000105640/ENSG00000108107/ENSG00000108298/ENSG00000109475/ENSG00000112306/ENSG00000114391/ENSG00000115268/ENSG00000116251/ENSG00000122406/ENSG00000124614/ENSG00000125691/ENSG00000130255/ENSG00000131469/ENSG00000134419/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142534/ENSG00000142541/ENSG00000142676/ENSG00000142937/ENSG00000144713/ENSG00000145425/ENSG00000145592/ENSG00000148303/ENSG00000149273/ENSG00000161016/ENSG00000162244/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000174748/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197756/ENSG00000197958/ENSG00000198034/ENSG00000198755/ENSG00000198918/ENSG00000213741/ENSG00000221983/ENSG00000229117/ENSG00000231500/ENSG00000233927/ENSG00000241343/ENSG00000063177/ENSG00000105193/ENSG00000089009/ENSG00000071082/ENSG00000094914/ENSG00000147604/ENSG00000163682/ENSG00000174444	60	146
GO:0042254	ribosome biogenesis	33/101	285/12927	3.85170133211956e-30	2.84811915169508e-28	2.72096795859674e-28	ENSG00000083845/ENSG00000105202/ENSG00000105372/ENSG00000105373/ENSG00000114391/ENSG00000115268/ENSG00000122406/ENSG00000124614/ENSG00000131469/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142676/ENSG00000142937/ENSG00000148303/ENSG00000156697/ENSG00000164587/ENSG00000168028/ENSG00000170889/ENSG00000171490/ENSG00000171858/ENSG00000171863/ENSG00000172809/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000197958/ENSG00000198755/ENSG00000233927/ENSG00000105193/ENSG00000089009/ENSG00000147604	33	146
GO:0006364	rRNA processing	26/101	208/12927	1.58902794851057e-24	1.05749809973379e-22	1.01028724305304e-22	ENSG00000105202/ENSG00000105372/ENSG00000105373/ENSG00000115268/ENSG00000122406/ENSG00000131469/ENSG00000136942/ENSG00000138326/ENSG00000140988/ENSG00000142676/ENSG00000142937/ENSG00000148303/ENSG00000156697/ENSG00000164587/ENSG00000170889/ENSG00000171490/ENSG00000171858/ENSG00000171863/ENSG00000177954/ENSG00000182774/ENSG00000182899/ENSG00000188846/ENSG00000198755/ENSG00000233927/ENSG00000105193/ENSG00000147604	26	146
GO:0042255	ribosome assembly	15/101	56/12927	1.04805958763956e-19	6.34076050521933e-18	6.05768412377314e-18	ENSG00000083845/ENSG00000105372/ENSG00000105373/ENSG00000114391/ENSG00000115268/ENSG00000122406/ENSG00000124614/ENSG00000142676/ENSG00000164587/ENSG00000168028/ENSG00000172809/ENSG00000177954/ENSG00000197958/ENSG00000233927/ENSG00000089009	15	146
GO:0071826	ribonucleoprotein complex subunit organization	19/101	239/12927	2.44298654694321e-14	1.20430188665978e-12	1.15053713399899e-12	ENSG00000063046/ENSG00000083845/ENSG00000105372/ENSG00000105373/ENSG00000114391/ENSG00000115268/ENSG00000122406/ENSG00000124614/ENSG00000141738/ENSG00000142541/ENSG00000142676/ENSG00000164587/ENSG00000168028/ENSG00000172809/ENSG00000177954/ENSG00000197958/ENSG00000233927/ENSG00000089009/ENSG00000148187	19	146
GO:0034248	regulation of cellular amide metabolic process	14/101	367/12927	9.42588783022437e-07	3.98394028438712e-05	3.80608158767815e-05	ENSG00000063046/ENSG00000108349/ENSG00000116251/ENSG00000122406/ENSG00000141736/ENSG00000141738/ENSG00000142541/ENSG00000149273/ENSG00000164587/ENSG00000170889/ENSG00000172057/ENSG00000172809/ENSG00000198034/ENSG00000204628	14	146
GO:0006417	regulation of translation	13/101	314/12927	9.57821856501787e-07	3.98394028438712e-05	3.80608158767815e-05	ENSG00000063046/ENSG00000108349/ENSG00000116251/ENSG00000122406/ENSG00000141736/ENSG00000141738/ENSG00000142541/ENSG00000149273/ENSG00000164587/ENSG00000170889/ENSG00000172809/ENSG00000198034/ENSG00000204628	13	146
GO:0051444	negative regulation of ubiquitin-protein transferase activity	4/101	16/12927	5.94441000634369e-06	0.000232706168189513	0.000222317253488024	ENSG00000122406/ENSG00000125691/ENSG00000142676/ENSG00000171863	4	146
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	5/101	45/12927	2.51274000507061e-05	0.000903907282905129	0.000863553321799515	ENSG00000105373/ENSG00000122406/ENSG00000125691/ENSG00000142676/ENSG00000171863	5	146
GO:0140014	mitotic nuclear division	36/79	241/12927	7.45915459381452e-42	6.97430954521658e-39	4.97800422366148e-39	ENSG00000080986/ENSG00000088325/ENSG00000089685/ENSG00000090889/ENSG00000109805/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000121152/ENSG00000126787/ENSG00000127564/ENSG00000129810/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000158402/ENSG00000161800/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000175063/ENSG00000186185/ENSG00000198901/ENSG00000237649/ENSG00000076382/ENSG00000122952	36	158
GO:0000280	nuclear division	39/79	343/12927	8.00334092713655e-41	3.74156188343634e-38	2.67058849884451e-38	ENSG00000066279/ENSG00000080986/ENSG00000085999/ENSG00000088325/ENSG00000089685/ENSG00000090889/ENSG00000109805/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000121152/ENSG00000126787/ENSG00000127564/ENSG00000129810/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000158402/ENSG00000161800/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000175063/ENSG00000186185/ENSG00000198901/ENSG00000237649/ENSG00000076382/ENSG00000051180/ENSG00000122952	39	158
GO:0007059	chromosome segregation	35/79	283/12927	1.34597557526257e-37	3.14621790717626e-35	2.24565398609597e-35	ENSG00000080986/ENSG00000089685/ENSG00000090889/ENSG00000101447/ENSG00000104147/ENSG00000109805/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000121152/ENSG00000123485/ENSG00000126787/ENSG00000129810/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000137807/ENSG00000137812/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000161800/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000186185/ENSG00000198901/ENSG00000237649/ENSG00000076382/ENSG00000122952	35	158
GO:0000070	mitotic sister chromatid segregation	29/79	143/12927	1.97753359908261e-37	3.69798783028448e-35	2.63948695119658e-35	ENSG00000080986/ENSG00000090889/ENSG00000109805/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000121152/ENSG00000126787/ENSG00000129810/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000137807/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000156970/ENSG00000161800/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000186185/ENSG00000198901/ENSG00000237649/ENSG00000076382/ENSG00000122952	29	158
GO:0051983	regulation of chromosome segregation	18/79	94/12927	1.12329730607858e-22	1.16698109020386e-20	8.32947943922598e-21	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000135476/ENSG00000138778/ENSG00000142945/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000161800/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000076382	18	158
GO:0007088	regulation of mitotic nuclear division	20/79	145/12927	3.91771037604599e-22	3.663059201603e-20	2.61455618780332e-20	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000126787/ENSG00000127564/ENSG00000134057/ENSG00000135476/ENSG00000137804/ENSG00000138160/ENSG00000138778/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000158402/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000175063	20	158
GO:1901987	regulation of cell cycle phase transition	26/79	402/12927	3.32933948463968e-20	2.39456339856777e-18	1.7091507961632e-18	ENSG00000072571/ENSG00000075218/ENSG00000080986/ENSG00000085840/ENSG00000088325/ENSG00000092853/ENSG00000093009/ENSG00000101447/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000135476/ENSG00000138778/ENSG00000142731/ENSG00000143476/ENSG00000146670/ENSG00000156970/ENSG00000158402/ENSG00000164109/ENSG00000166851/ENSG00000170312/ENSG00000175063/ENSG00000140534	26	158
GO:1905818	regulation of chromosome separation	12/79	57/12927	6.45101282850648e-16	3.01584849732678e-14	2.15260112277532e-14	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000135476/ENSG00000138778/ENSG00000156970/ENSG00000164109/ENSG00000164611/ENSG00000166851	12	158
GO:0044839	cell cycle G2/M phase transition	18/79	244/12927	4.88095318795576e-15	1.68074535917677e-13	1.19965387865812e-13	ENSG00000072571/ENSG00000075218/ENSG00000085840/ENSG00000088325/ENSG00000092853/ENSG00000111206/ENSG00000117650/ENSG00000117724/ENSG00000127564/ENSG00000134057/ENSG00000142731/ENSG00000143476/ENSG00000145386/ENSG00000157456/ENSG00000158402/ENSG00000166851/ENSG00000170312/ENSG00000140534	18	158
GO:0051303	establishment of chromosome localization	12/79	67/12927	5.21282506042112e-15	1.68074535917677e-13	1.19965387865812e-13	ENSG00000080986/ENSG00000101447/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000134690/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000237649/ENSG00000076382	12	158
GO:0050000	chromosome localization	12/79	68/12927	6.29947591619246e-15	1.96333666054665e-13	1.40135709854948e-13	ENSG00000080986/ENSG00000101447/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000134690/ENSG00000138778/ENSG00000142945/ENSG00000143228/ENSG00000146670/ENSG00000237649/ENSG00000076382	12	158
GO:0051321	meiotic cell cycle	15/79	186/12927	3.20763062452626e-13	7.69008880495397e-12	5.48890098771835e-12	ENSG00000066279/ENSG00000085999/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000121152/ENSG00000127564/ENSG00000129810/ENSG00000135476/ENSG00000143228/ENSG00000156970/ENSG00000158402/ENSG00000164611/ENSG00000166851/ENSG00000051180	15	158
GO:1905819	negative regulation of chromosome separation	9/79	36/12927	6.12929241648905e-13	1.36449724033744e-11	9.73927667181467e-12	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000164109/ENSG00000164611/ENSG00000166851	9	158
GO:0071103	DNA conformation change	16/79	246/12927	1.34764046813465e-12	2.76352597726463e-11	1.97250263955618e-11	ENSG00000085999/ENSG00000093009/ENSG00000104147/ENSG00000109805/ENSG00000115163/ENSG00000121152/ENSG00000123485/ENSG00000134057/ENSG00000137804/ENSG00000137812/ENSG00000146670/ENSG00000164104/ENSG00000170312/ENSG00000186871/ENSG00000051180/ENSG00000105011	16	158
GO:0140013	meiotic nuclear division	12/79	126/12927	1.27371551061407e-11	2.33514510279246e-10	1.6667402140956e-10	ENSG00000066279/ENSG00000085999/ENSG00000112742/ENSG00000117399/ENSG00000121152/ENSG00000129810/ENSG00000135476/ENSG00000143228/ENSG00000156970/ENSG00000164611/ENSG00000166851/ENSG00000051180	12	158
GO:0007094	mitotic spindle assembly checkpoint	8/79	33/12927	1.66064970150853e-11	2.77269191234013e-10	1.97904494503084e-10	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000164109/ENSG00000166851	8	158
GO:0071174	mitotic spindle checkpoint	8/79	33/12927	1.66064970150853e-11	2.77269191234013e-10	1.97904494503084e-10	ENSG00000080986/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000164109/ENSG00000166851	8	158
GO:0033044	regulation of chromosome organization	16/79	303/12927	3.18798680275901e-11	4.73137723901535e-10	3.37708209348239e-10	ENSG00000080986/ENSG00000093009/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000135476/ENSG00000138778/ENSG00000146670/ENSG00000148773/ENSG00000156970/ENSG00000164109/ENSG00000164611/ENSG00000166851	16	158
GO:0045132	meiotic chromosome segregation	8/79	67/12927	6.60437622227989e-09	8.82155966833099e-08	6.29650304500068e-08	ENSG00000112742/ENSG00000121152/ENSG00000129810/ENSG00000135476/ENSG00000143228/ENSG00000156970/ENSG00000164611/ENSG00000166851	8	158
GO:0051653	spindle localization	7/79	44/12927	7.75823991138553e-09	1.02168370664021e-07	7.29240045043503e-08	ENSG00000066279/ENSG00000080986/ENSG00000115163/ENSG00000135476/ENSG00000137804/ENSG00000164109/ENSG00000166851	7	158
GO:0031145	anaphase-promoting complex-dependent catabolic process	8/79	79/12927	2.49085813841871e-08	3.10526981256199e-07	2.21642675053679e-07	ENSG00000117399/ENSG00000134057/ENSG00000156970/ENSG00000164109/ENSG00000164611/ENSG00000166851/ENSG00000170312/ENSG00000175063	8	158
GO:0040001	establishment of mitotic spindle localization	6/79	32/12927	3.42978243051777e-08	4.16473580848586e-07	2.97263439637494e-07	ENSG00000080986/ENSG00000115163/ENSG00000135476/ENSG00000137804/ENSG00000164109/ENSG00000166851	6	158
GO:0065004	protein-DNA complex assembly	10/79	180/12927	1.33975431321859e-07	1.58565858589795e-06	1.1317844564698e-06	ENSG00000093009/ENSG00000104147/ENSG00000115163/ENSG00000117724/ENSG00000123485/ENSG00000137812/ENSG00000138778/ENSG00000164104/ENSG00000051180/ENSG00000105011	10	158
GO:0051383	kinetochore organization	5/79	21/12927	1.41336813143681e-07	1.61158439377246e-06	1.15028933932085e-06	ENSG00000080986/ENSG00000115163/ENSG00000117724/ENSG00000138778/ENSG00000143228	5	158
GO:0071459	protein localization to chromosome, centromeric region	5/79	21/12927	1.41336813143681e-07	1.61158439377246e-06	1.15028933932085e-06	ENSG00000080986/ENSG00000112742/ENSG00000115163/ENSG00000137812/ENSG00000170312	5	158
GO:0007018	microtubule-based movement	11/79	255/12927	3.92195384423393e-07	4.31414922865732e-06	3.07928016996199e-06	ENSG00000090889/ENSG00000112984/ENSG00000126787/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808/ENSG00000186185/ENSG00000237649	11	158
GO:0006260	DNA replication	11/79	257/12927	4.23972018128277e-07	4.60946322034813e-06	3.29006437568333e-06	ENSG00000085840/ENSG00000092853/ENSG00000093009/ENSG00000143476/ENSG00000145386/ENSG00000166803/ENSG00000170312/ENSG00000171848/ENSG00000065328/ENSG00000051180/ENSG00000140534	11	158
GO:0071824	protein-DNA complex subunit organization	10/79	212/12927	6.11799789901579e-07	6.40102777588494e-06	4.56881689829558e-06	ENSG00000093009/ENSG00000104147/ENSG00000115163/ENSG00000117724/ENSG00000123485/ENSG00000137812/ENSG00000138778/ENSG00000164104/ENSG00000051180/ENSG00000105011	10	158
GO:0007077	mitotic nuclear envelope disassembly	4/79	12/12927	6.16141711047748e-07	6.40102777588494e-06	4.56881689829558e-06	ENSG00000134057/ENSG00000157456/ENSG00000166851/ENSG00000170312	4	158
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	4/79	12/12927	6.16141711047748e-07	6.40102777588494e-06	4.56881689829558e-06	ENSG00000117650/ENSG00000134057/ENSG00000161800/ENSG00000076382	4	158
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	7/79	83/12927	6.94770985163845e-07	7.10731429558702e-06	5.07293809558364e-06	ENSG00000090889/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808	7	158
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	7/79	90/12927	1.20822539384549e-06	1.17676119088077e-05	8.3992861808996e-06	ENSG00000100526/ENSG00000127564/ENSG00000134057/ENSG00000145386/ENSG00000157456/ENSG00000158402/ENSG00000166851	7	158
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	7/79	90/12927	1.20822539384549e-06	1.17676119088077e-05	8.3992861808996e-06	ENSG00000090889/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000142945/ENSG00000161800/ENSG00000163808	7	158
GO:0006336	DNA replication-independent nucleosome assembly	5/79	43/12927	6.01922560544137e-06	5.07024859557449e-05	3.61895593537205e-05	ENSG00000104147/ENSG00000115163/ENSG00000123485/ENSG00000137812/ENSG00000105011	5	158
GO:1904666	regulation of ubiquitin protein ligase activity	4/79	21/12927	7.1446118610924e-06	5.91169211515168e-05	4.21954720068242e-05	ENSG00000117399/ENSG00000164109/ENSG00000166851/ENSG00000175063	4	158
GO:0042770	signal transduction in response to DNA damage	7/79	124/12927	1.0311411525838e-05	8.38362589274652e-05	5.98392211201947e-05	ENSG00000075218/ENSG00000111206/ENSG00000134057/ENSG00000143476/ENSG00000158402/ENSG00000166851/ENSG00000170312	7	158
GO:0051302	regulation of cell division	7/79	130/12927	1.4053015133159e-05	0.000109496409579197	7.81544876703757e-05	ENSG00000066279/ENSG00000112984/ENSG00000137807/ENSG00000161800/ENSG00000166851/ENSG00000186185/ENSG00000198901	7	158
