community_id	newman	bynode	totalfrac	diffraction
398	NA	1	1	1
385	NA	1	1	1
399	NA	1	1	1
295	NA	1	1	1
487	NA	1	1	1
328	NA	1	1	1
400	NA	1	1	1
401	NA	1	1	1
862	NA	1	1	1
148	NA	1	1	1
316	-0.6	0	0	-1
650	NA	1	1	1
41	0.0851782363977486	0.3462760659819483	0.2318840579710145	-0.5362318840579711
270	NA	1	1	1
652	NA	1	1	1
859	NA	1	1	1
187	NA	1	1	1
19	NA	1	1	1
290	-0.6	0	0	-1
402	NA	1	1	1
59	NA	1	1	1
225	NA	1	1	1
517	NA	1	1	1
120	-0.078125	0.10984848484848485	0.08695652173913043	-0.8260869565217391
71	NA	1	1	1
210	NA	1	1	1
381	NA	1	1	1
96	-0.08038585209003216	0.05073260073260073	0.045454545454545456	-0.9090909090909091
175	-0.1464968152866242	0.2	0.1	-0.8
312	NA	1	1	1
345	NA	1	1	1
296	NA	1	1	1
653	NA	1	1	1
275	NA	1	1	1
173	NA	1	1	1
654	NA	1	1	1
655	NA	1	1	1
298	NA	1	1	1
403	NA	1	1	1
656	NA	1	1	1
98	NA	1	1	1
272	NA	1	1	1
160	NA	1	1	1
42	NA	1	1	1
17	NA	1	1	1
657	NA	1	1	1
871	NA	1	1	1
578	NA	1	1	1
872	NA	1	1	1
56	NA	1	1	1
158	NA	1	1	1
902	NA	1	1	1
515	NA	1	1	1
375	NA	1	1	1
97	-0.094224924012158	0.06987179487179487	0.1	-0.8
216	NA	1	1	1
75	NA	1	1	1
909	NA	1	1	1
40	NA	1	1	1
37	NA	1	1	1
106	NA	1	1	1
117	NA	1	1	1
86	-0.1239946380697051	0.12071428571428572	0.09302325581395349	-0.813953488372093
192	NA	1	1	1
404	NA	1	1	1
69	0.007044959651594708	0.22134371476476739	0.16176470588235295	-0.6764705882352942
150	-0.09090909090908979	0.7857142857142857	0.8333333333333334	0.6666666666666666
659	NA	1	1	1
647	NA	1	1	1
648	NA	1	1	1
660	NA	1	1	1
147	NA	1	1	1
232	NA	1	1	1
661	NA	1	1	1
379	NA	1	1	1
268	NA	1	1	1
132	NA	1	1	1
662	NA	1	1	1
520	NA	1	1	1
405	NA	1	1	1
406	NA	1	1	1
407	NA	1	1	1
408	-1	0	0	-1
409	NA	1	1	1
221	NA	1	1	1
410	NA	1	1	1
47	NA	1	1	1
313	NA	1	1	1
112	NA	1	1	1
118	-0.03999999999999868	0.8636363636363636	0.9230769230769231	0.8461538461538461
124	NA	1	1	1
490	-1	0	0	-1
72	NA	1	1	1
164	NA	1	1	1
102	NA	1	1	1
411	NA	1	1	1
223	NA	1	1	1
663	NA	1	1	1
109	NA	1	1	1
64	NA	1	1	1
111	NA	1	1	1
360	-0.33333333333333337	0.3333333333333333	0.3333333333333333	-0.3333333333333333
314	NA	1	1	1
664	NA	1	1	1
868	NA	1	1	1
665	NA	1	1	1
113	NA	1	1	1
666	NA	1	1	1
283	NA	1	1	1
281	NA	1	1	1
412	NA	1	1	1
667	NA	1	1	1
214	NA	1	1	1
294	NA	1	1	1
125	NA	1	1	1
177	NA	1	1	1
49	NA	1	1	1
208	NA	1	1	1
233	NA	1	1	1
213	NA	1	1	1
340	NA	1	1	1
326	NA	1	1	1
135	NA	1	1	1
413	NA	1	1	1
162	NA	1	1	1
668	NA	1	1	1
309	NA	1	1	1
414	NA	1	1	1
341	NA	1	1	1
93	NA	1	1	1
366	NA	1	1	1
119	NA	1	1	1
415	NA	1	1	1
202	NA	1	1	1
669	NA	1	1	1
670	-1	0	0	-1
70	0.03279075253597546	0.1966684704184704	0.18	-0.64
671	NA	1	1	1
897	NA	1	1	1
73	-0.11492281303602063	0.06578947368421052	0.038461538461538464	-0.9230769230769231
122	0.6140350877192986	0.9	0.9090909090909091	0.8181818181818182
199	-0.391304347826087	0	0	-1
180	NA	1	1	1
416	NA	1	1	1
369	NA	1	1	1
151	NA	1	1	1
258	-0.2	0.3333333333333333	0.25	-0.5
105	NA	1	1	1
256	NA	1	1	1
55	NA	1	1	1
304	-0.3333333333333333	0.5	0.5	0
658	NA	1	1	1
672	NA	1	1	1
417	NA	1	1	1
673	NA	1	1	1
674	NA	1	1	1
675	NA	1	1	1
676	NA	1	1	1
863	NA	1	1	1
237	NA	1	1	1
886	NA	1	1	1
677	-1	0	0	-1
35	NA	1	1	1
678	NA	1	1	1
244	-0.38461538461538464	0	0	-1
342	NA	1	1	1
418	NA	1	1	1
336	NA	1	1	1
138	NA	1	1	1
419	NA	1	1	1
79	NA	1	1	1
190	NA	1	1	1
420	NA	1	1	1
899	NA	1	1	1
898	NA	1	1	1
421	NA	1	1	1
161	NA	1	1	1
219	NA	1	1	1
866	NA	1	1	1
159	NA	1	1	1
315	-0.3333333333333333	0.5	0.5	0
682	NA	1	1	1
320	NA	1	1	1
183	NA	1	1	1
228	NA	1	1	1
422	NA	1	1	1
423	NA	1	1	1
163	NA	1	1	1
900	-1	0	0	-1
195	NA	1	1	1
317	NA	1	1	1
424	NA	1	1	1
329	NA	1	1	1
425	NA	1	1	1
426	NA	1	1	1
427	NA	1	1	1
631	NA	1	1	1
374	NA	1	1	1
684	NA	1	1	1
428	NA	1	1	1
145	NA	1	1	1
318	NA	1	1	1
348	NA	1	1	1
685	NA	1	1	1
429	NA	1	1	1
146	NA	1	1	1
114	-0.05527638190954773	0.12121212121212122	0.06666666666666667	-0.8666666666666667
430	NA	1	1	1
686	NA	1	1	1
687	NA	1	1	1
892	NA	1	1	1
688	NA	1	1	1
209	NA	1	1	1
874	NA	1	1	1
689	NA	1	1	1
690	NA	1	1	1
274	NA	1	1	1
74	NA	1	1	1
431	NA	1	1	1
432	NA	1	1	1
156	NA	1	1	1
252	NA	1	1	1
323	NA	1	1	1
683	NA	1	1	1
200	-0.09090909090909091	0.3	0.25	-0.5
680	NA	1	1	1
864	NA	1	1	1
433	NA	1	1	1
198	NA	1	1	1
246	NA	1	1	1
262	NA	1	1	1
153	-0.03703703703703835	0.8333333333333334	0.9285714285714286	0.8571428571428571
370	NA	1	1	1
434	NA	1	1	1
239	NA	1	1	1
128	NA	1	1	1
297	NA	1	1	1
691	NA	1	1	1
692	-1	0	0	-1
435	NA	1	1	1
436	NA	1	1	1
373	NA	1	1	1
865	NA	1	1	1
693	NA	1	1	1
437	NA	1	1	1
694	NA	1	1	1
438	NA	1	1	1
302	NA	1	1	1
439	NA	1	1	1
253	NA	1	1	1
350	NA	1	1	1
440	NA	1	1	1
441	NA	1	1	1
442	NA	1	1	1
171	-0.25000000000000006	0	0	-1
443	NA	1	1	1
444	NA	1	1	1
134	0.0064516129032258715	0.3541666666666667	0.36363636363636365	-0.2727272727272727
445	NA	1	1	1
894	NA	1	1	1
908	NA	1	1	1
446	NA	1	1	1
130	NA	1	1	1
447	NA	1	1	1
448	NA	1	1	1
697	-1	0	0	-1
234	NA	1	1	1
368	NA	1	1	1
698	NA	1	1	1
449	NA	1	1	1
103	NA	1	1	1
699	NA	1	1	1
450	NA	1	1	1
700	NA	1	1	1
451	-1	0	0	-1
452	NA	1	1	1
354	-0.3333333333333333	0.5	0.5	0
453	NA	1	1	1
701	NA	1	1	1
703	NA	1	1	1
319	NA	1	1	1
454	NA	1	1	1
226	-0.38461538461538464	0	0	-1
695	-1	0	0	-1
882	NA	1	1	1
895	NA	1	1	1
299	NA	1	1	1
705	NA	1	1	1
706	NA	1	1	1
255	NA	1	1	1
215	NA	1	1	1
351	NA	1	1	1
455	NA	1	1	1
456	NA	1	1	1
707	NA	1	1	1
457	NA	1	1	1
912	NA	1	1	1
458	NA	1	1	1
337	-0.3333333333333333	0.5	0.5	0
459	NA	1	1	1
220	NA	1	1	1
222	NA	1	1	1
168	-0.05263157894736843	0.25	0.2	-0.6
285	NA	1	1	1
254	NA	1	1	1
708	NA	1	1	1
185	0	0.35714285714285715	0.25	-0.5
230	NA	1	1	1
460	NA	1	1	1
709	NA	1	1	1
291	NA	1	1	1
696	NA	1	1	1
154	NA	1	1	1
710	NA	1	1	1
207	NA	1	1	1
461	NA	1	1	1
711	NA	1	1	1
462	NA	1	1	1
463	NA	1	1	1
464	NA	1	1	1
362	NA	1	1	1
212	NA	1	1	1
465	NA	1	1	1
466	NA	1	1	1
235	NA	1	1	1
467	NA	1	1	1
468	NA	1	1	1
712	NA	1	1	1
196	NA	1	1	1
279	NA	1	1	1
903	NA	1	1	1
881	NA	1	1	1
367	NA	1	1	1
713	NA	1	1	1
81	NA	1	1	1
888	NA	1	1	1
346	NA	1	1	1
714	NA	1	1	1
715	NA	1	1	1
224	NA	1	1	1
259	NA	1	1	1
469	NA	1	1	1
470	NA	1	1	1
471	NA	1	1	1
472	NA	1	1	1
717	NA	1	1	1
178	NA	1	1	1
473	NA	1	1	1
718	NA	1	1	1
474	NA	1	1	1
475	NA	1	1	1
365	NA	1	1	1
719	NA	1	1	1
720	NA	1	1	1
476	NA	1	1	1
477	NA	1	1	1
478	NA	1	1	1
24	NA	1	1	1
169	NA	1	1	1
721	NA	1	1	1
875	NA	1	1	1
479	NA	1	1	1
330	NA	1	1	1
376	NA	1	1	1
508	NA	1	1	1
343	NA	1	1	1
722	-1	0	0	-1
480	NA	1	1	1
890	NA	1	1	1
481	NA	1	1	1
482	NA	1	1	1
321	NA	1	1	1
483	NA	1	1	1
277	NA	1	1	1
484	NA	1	1	1
485	NA	1	1	1
486	NA	1	1	1
723	NA	1	1	1
263	NA	1	1	1
488	NA	1	1	1
131	NA	1	1	1
194	NA	1	1	1
915	NA	1	1	1
489	NA	1	1	1
916	NA	1	1	1
724	-1	0	0	-1
188	NA	1	1	1
919	NA	1	1	1
876	NA	1	1	1
651	NA	1	1	1
891	NA	1	1	1
339	-0.3333333333333333	0.5	0.5	0
491	NA	1	1	1
276	NA	1	1	1
492	NA	1	1	1
493	NA	1	1	1
494	NA	1	1	1
495	NA	1	1	1
725	NA	1	1	1
496	NA	1	1	1
726	NA	1	1	1
497	NA	1	1	1
539	NA	1	1	1
727	NA	1	1	1
310	NA	1	1	1
498	-1	0	0	-1
728	NA	1	1	1
729	NA	1	1	1
499	NA	1	1	1
500	NA	1	1	1
501	NA	1	1	1
730	NA	1	1	1
286	NA	1	1	1
731	-1	0	0	-1
732	NA	1	1	1
733	NA	1	1	1
502	NA	1	1	1
734	NA	1	1	1
503	NA	1	1	1
504	NA	1	1	1
352	NA	1	1	1
505	NA	1	1	1
182	NA	1	1	1
506	NA	1	1	1
507	NA	1	1	1
735	NA	1	1	1
885	NA	1	1	1
509	NA	1	1	1
510	NA	1	1	1
167	-0.11111111111111113	0.2222222222222222	0.2	-0.6
736	NA	1	1	1
511	-1	0	0	-1
512	NA	1	1	1
108	0.007092198581560215	0.38636363636363635	0.2857142857142857	-0.42857142857142855
344	NA	1	1	1
324	-0.6	0	0	-1
347	-0.3333333333333333	0.5	0.5	0
513	NA	1	1	1
514	NA	1	1	1
516	NA	1	1	1
371	NA	1	1	1
870	NA	1	1	1
292	NA	1	1	1
914	NA	1	1	1
518	NA	1	1	1
904	NA	1	1	1
211	NA	1	1	1
519	NA	1	1	1
880	NA	1	1	1
737	-1	0	0	-1
905	NA	1	1	1
627	NA	1	1	1
910	NA	1	1	1
738	-1	0	0	-1
521	NA	1	1	1
245	NA	1	1	1
739	NA	1	1	1
522	NA	1	1	1
740	NA	1	1	1
271	-0.33333333333333337	0.3333333333333333	0.3333333333333333	-0.3333333333333333
523	NA	1	1	1
191	-0.3333333333333333	0	0	-1
260	NA	1	1	1
524	NA	1	1	1
525	NA	1	1	1
331	NA	1	1	1
264	NA	1	1	1
526	NA	1	1	1
741	NA	1	1	1
527	NA	1	1	1
541	NA	1	1	1
528	NA	1	1	1
742	NA	1	1	1
649	NA	1	1	1
231	NA	1	1	1
743	NA	1	1	1
529	NA	1	1	1
744	NA	1	1	1
530	NA	1	1	1
293	NA	1	1	1
273	NA	1	1	1
531	NA	1	1	1
745	NA	1	1	1
746	NA	1	1	1
747	NA	1	1	1
748	NA	1	1	1
917	NA	1	1	1
749	NA	1	1	1
532	NA	1	1	1
349	NA	1	1	1
533	NA	1	1	1
750	NA	1	1	1
751	NA	1	1	1
534	NA	1	1	1
752	NA	1	1	1
535	NA	1	1	1
896	NA	1	1	1
356	-0.3333333333333333	0.5	0.5	0
242	-0.38461538461538464	0	0	-1
536	NA	1	1	1
359	NA	1	1	1
537	NA	1	1	1
538	NA	1	1	1
303	NA	1	1	1
753	NA	1	1	1
236	NA	1	1	1
197	NA	1	1	1
540	NA	1	1	1
84	NA	1	1	1
754	NA	1	1	1
755	NA	1	1	1
756	NA	1	1	1
542	NA	1	1	1
287	-0.3333333333333333	0.5	0.5	0
543	NA	1	1	1
288	-0.3333333333333333	0.5	0.5	0
757	NA	1	1	1
544	NA	1	1	1
545	NA	1	1	1
759	NA	1	1	1
760	NA	1	1	1
229	NA	1	1	1
913	NA	1	1	1
332	NA	1	1	1
546	NA	1	1	1
547	NA	1	1	1
548	NA	1	1	1
549	NA	1	1	1
550	NA	1	1	1
761	NA	1	1	1
762	NA	1	1	1
248	0	0.5833333333333334	0.5	0
763	NA	1	1	1
266	NA	1	1	1
377	NA	1	1	1
378	NA	1	1	1
765	NA	1	1	1
681	NA	1	1	1
551	NA	1	1	1
906	NA	1	1	1
766	NA	1	1	1
217	NA	1	1	1
767	NA	1	1	1
166	NA	1	1	1
768	NA	1	1	1
769	-1	0	0	-1
325	-0.3333333333333333	0.5	0.5	0
552	NA	1	1	1
553	-1	0	0	-1
554	NA	1	1	1
873	NA	1	1	1
770	NA	1	1	1
771	-1	0	0	-1
555	NA	1	1	1
704	-1	0	0	-1
556	NA	1	1	1
289	NA	1	1	1
772	NA	1	1	1
773	NA	1	1	1
557	NA	1	1	1
311	NA	1	1	1
774	NA	1	1	1
775	NA	1	1	1
558	-1	0	0	-1
776	NA	1	1	1
238	NA	1	1	1
702	NA	1	1	1
218	NA	1	1	1
777	NA	1	1	1
559	NA	1	1	1
588	NA	1	1	1
779	NA	1	1	1
780	NA	1	1	1
205	NA	1	1	1
781	NA	1	1	1
560	NA	1	1	1
879	NA	1	1	1
249	NA	1	1	1
782	NA	1	1	1
561	NA	1	1	1
783	NA	1	1	1
784	NA	1	1	1
877	NA	1	1	1
562	NA	1	1	1
563	NA	1	1	1
240	-0.33333333333333337	0.3333333333333333	0.3333333333333333	-0.3333333333333333
127	NA	1	1	1
152	-0.1333333333333332	0.7523809523809524	0.7647058823529411	0.5294117647058824
564	NA	1	1	1
565	NA	1	1	1
566	NA	1	1	1
567	NA	1	1	1
568	-1	0	0	-1
569	NA	1	1	1
785	NA	1	1	1
206	0.523809523809524	0.8333333333333334	0.8	0.6
176	-0.3846153846153847	0.075	0.1111111111111111	-0.7777777777777778
786	NA	1	1	1
624	NA	1	1	1
787	NA	1	1	1
261	NA	1	1	1
789	NA	1	1	1
790	NA	1	1	1
570	NA	1	1	1
791	-1	0	0	-1
571	NA	1	1	1
792	NA	1	1	1
572	NA	1	1	1
793	NA	1	1	1
143	NA	1	1	1
573	NA	1	1	1
574	NA	1	1	1
794	NA	1	1	1
907	NA	1	1	1
795	NA	1	1	1
575	NA	1	1	1
576	NA	1	1	1
577	NA	1	1	1
579	NA	1	1	1
580	NA	1	1	1
796	NA	1	1	1
797	NA	1	1	1
798	NA	1	1	1
581	NA	1	1	1
251	NA	1	1	1
758	NA	1	1	1
799	NA	1	1	1
800	NA	1	1	1
582	NA	1	1	1
104	-0.11314984709480147	0.7490079365079365	0.7307692307692307	0.46153846153846156
583	-1	0	0	-1
193	NA	1	1	1
584	NA	1	1	1
801	NA	1	1	1
334	NA	1	1	1
802	NA	1	1	1
142	NA	1	1	1
803	NA	1	1	1
100	NA	1	1	1
869	NA	1	1	1
804	NA	1	1	1
585	NA	1	1	1
778	NA	1	1	1
586	NA	1	1	1
327	NA	1	1	1
884	NA	1	1	1
282	NA	1	1	1
587	NA	1	1	1
589	NA	1	1	1
805	NA	1	1	1
806	NA	1	1	1
590	NA	1	1	1
807	NA	1	1	1
808	NA	1	1	1
591	NA	1	1	1
137	NA	1	1	1
305	NA	1	1	1
901	NA	1	1	1
592	NA	1	1	1
593	NA	1	1	1
594	NA	1	1	1
595	NA	1	1	1
596	NA	1	1	1
809	NA	1	1	1
597	NA	1	1	1
810	NA	1	1	1
598	-1	0	0	-1
811	NA	1	1	1
599	NA	1	1	1
764	-1	0	0	-1
812	NA	1	1	1
813	-1	0	0	-1
600	NA	1	1	1
814	NA	1	1	1
815	NA	1	1	1
284	NA	1	1	1
816	NA	1	1	1
48	NA	1	1	1
817	NA	1	1	1
889	NA	1	1	1
818	NA	1	1	1
601	NA	1	1	1
602	NA	1	1	1
603	NA	1	1	1
604	NA	1	1	1
227	-0.20000000000000057	0.6666666666666666	0.6666666666666666	0.3333333333333333
819	NA	1	1	1
820	NA	1	1	1
821	NA	1	1	1
123	NA	1	1	1
247	NA	1	1	1
822	NA	1	1	1
823	NA	1	1	1
605	NA	1	1	1
824	NA	1	1	1
825	NA	1	1	1
826	NA	1	1	1
827	NA	1	1	1
606	NA	1	1	1
607	-1	0	0	-1
828	NA	1	1	1
608	NA	1	1	1
609	NA	1	1	1
829	NA	1	1	1
610	NA	1	1	1
830	NA	1	1	1
611	NA	1	1	1
363	NA	1	1	1
612	NA	1	1	1
613	NA	1	1	1
307	NA	1	1	1
614	NA	1	1	1
831	NA	1	1	1
832	NA	1	1	1
615	NA	1	1	1
833	NA	1	1	1
834	NA	1	1	1
616	NA	1	1	1
835	NA	1	1	1
335	NA	1	1	1
617	NA	1	1	1
836	NA	1	1	1
918	NA	1	1	1
618	NA	1	1	1
619	NA	1	1	1
837	NA	1	1	1
620	NA	1	1	1
301	NA	1	1	1
621	NA	1	1	1
838	NA	1	1	1
622	NA	1	1	1
623	NA	1	1	1
625	NA	1	1	1
626	NA	1	1	1
628	NA	1	1	1
280	NA	1	1	1
629	NA	1	1	1
839	NA	1	1	1
840	NA	1	1	1
630	NA	1	1	1
380	NA	1	1	1
841	NA	1	1	1
632	NA	1	1	1
842	NA	1	1	1
308	NA	1	1	1
633	NA	1	1	1
634	NA	1	1	1
201	NA	1	1	1
635	NA	1	1	1
636	NA	1	1	1
716	NA	1	1	1
843	NA	1	1	1
844	NA	1	1	1
845	-1	0	0	-1
637	NA	1	1	1
638	NA	1	1	1
639	NA	1	1	1
846	NA	1	1	1
847	NA	1	1	1
338	NA	1	1	1
848	NA	1	1	1
849	NA	1	1	1
883	NA	1	1	1
306	-0.3333333333333333	0.5	0.5	0
788	NA	1	1	1
850	NA	1	1	1
640	NA	1	1	1
893	NA	1	1	1
851	NA	1	1	1
679	NA	1	1	1
852	NA	1	1	1
641	NA	1	1	1
642	NA	1	1	1
643	NA	1	1	1
853	NA	1	1	1
854	NA	1	1	1
855	NA	1	1	1
333	-0.6	0	0	-1
856	NA	1	1	1
644	NA	1	1	1
645	NA	1	1	1
372	NA	1	1	1
857	NA	1	1	1
