community_id	newman	bynode	totalfrac	diffraction
500	NA	1	1	1
501	NA	1	1	1
502	NA	1	1	1
503	NA	1	1	1
504	NA	1	1	1
505	NA	1	1	1
506	NA	1	1	1
507	NA	1	1	1
508	NA	1	1	1
509	NA	1	1	1
510	NA	1	1	1
511	NA	1	1	1
512	NA	1	1	1
513	NA	1	1	1
514	NA	1	1	1
515	NA	1	1	1
516	NA	1	1	1
517	NA	1	1	1
518	NA	1	1	1
519	-0.11314984709480147	0.7490079365079365	0.7307692307692307	0.46153846153846156
520	-1	0	0	-1
521	NA	1	1	1
522	NA	1	1	1
523	NA	1	1	1
524	NA	1	1	1
525	NA	1	1	1
526	NA	1	1	1
527	NA	1	1	1
528	NA	1	1	1
529	NA	1	1	1
530	NA	1	1	1
531	NA	1	1	1
532	NA	1	1	1
533	NA	1	1	1
534	NA	1	1	1
535	NA	1	1	1
536	NA	1	1	1
537	NA	1	1	1
538	NA	1	1	1
539	NA	1	1	1
540	NA	1	1	1
541	NA	1	1	1
542	NA	1	1	1
543	NA	1	1	1
544	NA	1	1	1
545	NA	1	1	1
546	NA	1	1	1
547	NA	1	1	1
548	NA	1	1	1
549	NA	1	1	1
550	NA	1	1	1
551	NA	1	1	1
552	-1	0	0	-1
553	NA	1	1	1
554	NA	1	1	1
555	-1	0	0	-1
556	NA	1	1	1
557	-1	0	0	-1
558	NA	1	1	1
559	NA	1	1	1
560	NA	1	1	1
561	NA	1	1	1
562	NA	1	1	1
563	NA	1	1	1
564	NA	1	1	1
565	NA	1	1	1
566	NA	1	1	1
567	NA	1	1	1
568	NA	1	1	1
569	-0.20000000000000057	0.6666666666666666	0.6666666666666666	0.3333333333333333
570	NA	1	1	1
571	NA	1	1	1
572	NA	1	1	1
573	NA	1	1	1
574	NA	1	1	1
575	NA	1	1	1
576	NA	1	1	1
577	NA	1	1	1
578	NA	1	1	1
579	NA	1	1	1
580	NA	1	1	1
581	NA	1	1	1
582	NA	1	1	1
583	-1	0	0	-1
584	NA	1	1	1
585	NA	1	1	1
586	NA	1	1	1
587	NA	1	1	1
588	NA	1	1	1
589	NA	1	1	1
590	NA	1	1	1
591	NA	1	1	1
592	NA	1	1	1
593	NA	1	1	1
594	NA	1	1	1
595	NA	1	1	1
596	NA	1	1	1
597	NA	1	1	1
598	NA	1	1	1
599	NA	1	1	1
600	NA	1	1	1
601	NA	1	1	1
602	NA	1	1	1
603	NA	1	1	1
604	NA	1	1	1
605	NA	1	1	1
606	NA	1	1	1
607	NA	1	1	1
608	NA	1	1	1
609	NA	1	1	1
610	NA	1	1	1
611	NA	1	1	1
612	NA	1	1	1
613	NA	1	1	1
614	NA	1	1	1
615	NA	1	1	1
616	NA	1	1	1
617	NA	1	1	1
618	NA	1	1	1
619	NA	1	1	1
620	NA	1	1	1
621	NA	1	1	1
622	NA	1	1	1
623	NA	1	1	1
624	NA	1	1	1
625	NA	1	1	1
626	NA	1	1	1
627	NA	1	1	1
628	NA	1	1	1
629	NA	1	1	1
630	NA	1	1	1
631	NA	1	1	1
632	NA	1	1	1
633	NA	1	1	1
634	-1	0	0	-1
635	NA	1	1	1
636	NA	1	1	1
637	NA	1	1	1
638	NA	1	1	1
639	NA	1	1	1
640	NA	1	1	1
641	NA	1	1	1
642	NA	1	1	1
643	-0.3333333333333333	0.5	0.5	0
644	NA	1	1	1
645	NA	1	1	1
646	NA	1	1	1
647	NA	1	1	1
648	NA	1	1	1
649	NA	1	1	1
650	NA	1	1	1
651	NA	1	1	1
652	NA	1	1	1
653	NA	1	1	1
654	NA	1	1	1
655	NA	1	1	1
656	-0.6	0	0	-1
657	NA	1	1	1
658	NA	1	1	1
659	NA	1	1	1
660	NA	1	1	1
