community_id	newman	bynode	totalfrac	diffraction
168	-1	0	0	-1
169	-1	0	0	-1
170	-1	0	0	-1
171	-1	0	0	-1
172	-1	0	0	-1
173	NA	1	1	1
174	-1	0	0	-1
175	-1	0	0	-1
176	-1	0	0	-1
177	0.06250000000000006	0.4583333333333333	0.4	-0.2
178	-0.6	0	0	-1
179	-0.6	0	0	-1
180	-1	0	0	-1
181	-1	0	0	-1
182	NA	1	1	1
183	-1	0	0	-1
184	-1	0	0	-1
185	-1	0	0	-1
186	-1	0	0	-1
187	-1	0	0	-1
188	-0.6	0	0	-1
189	NA	1	1	1
190	-1	0	0	-1
191	-1	0	0	-1
192	-0.6	0	0	-1
193	-0.3333333333333333	0.5	0.5	0
194	-0.38461538461538464	0	0	-1
195	-1	0	0	-1
196	-0.6	0	0	-1
197	NA	1	1	1
198	-0.6	0	0	-1
199	NA	1	1	1
200	-1	0	0	-1
201	NA	1	1	1
202	-1	0	0	-1
203	-1	0	0	-1
204	-1	0	0	-1
205	-1	0	0	-1
206	-1	0	0	-1
207	-0.3333333333333333	0.5	0.5	0
208	-1	0	0	-1
209	-1	0	0	-1
210	NA	1	1	1
211	NA	1	1	1
212	-0.6	0	0	-1
213	-1	0	0	-1
214	NA	1	1	1
215	-0.6	0	0	-1
216	-0.6	0	0	-1
217	-1	0	0	-1
218	-0.6	0	0	-1
219	-0.3333333333333333	0.5	0.5	0
220	-1	0	0	-1
221	-0.6363636363636364	0	0	-1
222	NA	1	1	1
340	-1	0	0	-1
223	-0.6	0	0	-1
224	-1	0	0	-1
225	-1	0	0	-1
226	-1	0	0	-1
227	-1	0	0	-1
228	-1	0	0	-1
229	-1	0	0	-1
230	-1	0	0	-1
231	NA	1	1	1
232	-0.6	0	0	-1
233	-1	0	0	-1
234	-1	0	0	-1
235	-1	0	0	-1
236	-1	0	0	-1
237	NA	1	1	1
238	-1	0	0	-1
239	-1	0	0	-1
240	-1	0	0	-1
241	NA	1	1	1
242	NA	1	1	1
243	-1	0	0	-1
244	NA	1	1	1
245	-1	0	0	-1
246	-1	0	0	-1
247	NA	1	1	1
248	-1	0	0	-1
249	NA	1	1	1
250	NA	1	1	1
251	-0.6	0	0	-1
252	-1	0	0	-1
253	-1	0	0	-1
254	NA	1	1	1
255	-0.11999999999999966	0.7179653679653679	0.7142857142857143	0.42857142857142855
256	-1	0	0	-1
257	-1	0	0	-1
258	-1	0	0	-1
259	-0.3333333333333333	0.5	0.5	0
260	NA	1	1	1
261	-1	0	0	-1
262	-1	0	0	-1
263	-1	0	0	-1
264	-1	0	0	-1
265	-1	0	0	-1
266	NA	1	1	1
267	NA	1	1	1
268	-0.6	0	0	-1
269	-0.6	0	0	-1
270	-1	0	0	-1
271	-1	0	0	-1
272	-1	0	0	-1
273	-0.3333333333333333	0.5	0.5	0
274	NA	1	1	1
275	-1	0	0	-1
276	-1	0	0	-1
277	-1	0	0	-1
278	NA	1	1	1
279	-1	0	0	-1
280	-1	0	0	-1
281	NA	1	1	1
282	-1	0	0	-1
283	-1	0	0	-1
284	-1	0	0	-1
285	-1	0	0	-1
286	NA	1	1	1
287	-0.6	0	0	-1
288	NA	1	1	1
289	NA	1	1	1
290	-1	0	0	-1
291	NA	1	1	1
292	-1	0	0	-1
293	NA	1	1	1
294	-1	0	0	-1
295	-0.6	0	0	-1
296	-1	0	0	-1
297	-1	0	0	-1
298	-1	0	0	-1
299	NA	1	1	1
300	NA	1	1	1
301	-1	0	0	-1
302	-1	0	0	-1
303	-1	0	0	-1
304	NA	1	1	1
305	-1	0	0	-1
306	NA	1	1	1
307	NA	1	1	1
308	NA	1	1	1
309	NA	1	1	1
310	NA	1	1	1
311	NA	1	1	1
312	-1	0	0	-1
313	NA	1	1	1
314	-1	0	0	-1
315	-1	0	0	-1
316	-1	0	0	-1
317	NA	1	1	1
318	NA	1	1	1
319	-1	0	0	-1
320	-1	0	0	-1
321	-1	0	0	-1
322	NA	1	1	1
323	-1	0	0	-1
324	NA	1	1	1
325	NA	1	1	1
326	NA	1	1	1
349	NA	NA	NA	NA
