ensemblID	community
ENSG00000092820	1
ENSG00000092853	9
ENSG00000092929	227
ENSG00000093009	9
ENSG00000093144	2
ENSG00000095139	475
ENSG00000095370	50
ENSG00000095539	199
ENSG00000095585	88
ENSG00000095637	3
ENSG00000095787	37
ENSG00000096401	117
ENSG00000096696	4
ENSG00000097033	3
ENSG00000099341	111
ENSG00000099381	283
ENSG00000099783	5
ENSG00000099785	3
ENSG00000099795	77
ENSG00000099812	746
ENSG00000099860	1
ENSG00000099899	193
ENSG00000099901	363
ENSG00000099904	179
ENSG00000099958	43
ENSG00000099960	27
ENSG00000099968	93
ENSG00000100034	48
ENSG00000100075	28
ENSG00000100077	2
ENSG00000100083	493
ENSG00000100104	1
ENSG00000100124	72
ENSG00000100138	72
ENSG00000100162	9
ENSG00000100207	498
ENSG00000100220	59
ENSG00000100221	20
ENSG00000100234	300
ENSG00000100241	239
ENSG00000100284	36
ENSG00000100288	509
ENSG00000100290	4
ENSG00000100297	402
ENSG00000100307	101
ENSG00000100312	49
ENSG00000100324	222
ENSG00000100330	138
ENSG00000100342	99
ENSG00000100345	197
ENSG00000100359	753
ENSG00000100364	144
ENSG00000100365	30
ENSG00000100380	29
ENSG00000100387	72
ENSG00000100393	401
ENSG00000100401	218
ENSG00000100412	2
ENSG00000100413	10
ENSG00000100417	2
ENSG00000100441	769
ENSG00000100448	46
ENSG00000100568	3
ENSG00000100600	30
ENSG00000100603	14
ENSG00000100605	3
ENSG00000100626	202
ENSG00000100697	98
ENSG00000100714	2
ENSG00000100722	26
ENSG00000100731	39
ENSG00000100796	324
ENSG00000100804	195
ENSG00000100815	24
ENSG00000100842	20
ENSG00000100865	64
ENSG00000100889	28
ENSG00000100906	7
ENSG00000100911	442
ENSG00000100934	177
ENSG00000100941	5
ENSG00000100949	756
ENSG00000101019	774
ENSG00000101052	751
ENSG00000101096	376
ENSG00000101126	13
ENSG00000101144	452
ENSG00000101152	138
ENSG00000101160	32
ENSG00000101187	149
ENSG00000101191	13
ENSG00000101193	502
ENSG00000101220	67
ENSG00000101230	210
ENSG00000101246	5
ENSG00000101265	10
ENSG00000101280	96
ENSG00000101310	223
ENSG00000101331	16
ENSG00000101336	755
ENSG00000101353	2
ENSG00000101361	14
ENSG00000101367	269
ENSG00000101413	39
ENSG00000101442	504
ENSG00000101445	48
ENSG00000101447	9
ENSG00000101474	28
ENSG00000101558	254
ENSG00000101680	19
ENSG00000101752	136
ENSG00000101846	3
ENSG00000102007	167
ENSG00000102010	16
ENSG00000102038	256
ENSG00000102096	43
ENSG00000102100	4
ENSG00000102144	20
ENSG00000102181	3
ENSG00000102221	151
ENSG00000102225	2
ENSG00000102241	241
ENSG00000102302	132
ENSG00000102359	188
ENSG00000102362	2
ENSG00000102390	5
ENSG00000102531	268
ENSG00000102543	13
ENSG00000102572	67
ENSG00000102575	110
ENSG00000102738	117
ENSG00000102753	3
ENSG00000102786	162
ENSG00000102802	6
ENSG00000102871	5
ENSG00000102886	72
ENSG00000102890	127
ENSG00000102893	20
ENSG00000102898	207
ENSG00000102901	499
ENSG00000102935	3
ENSG00000102962	492
ENSG00000102974	13
ENSG00000103035	255
ENSG00000103037	785
ENSG00000103150	2
ENSG00000103274	124
ENSG00000103363	5
ENSG00000103423	1
ENSG00000103490	271
ENSG00000103496	5
ENSG00000103544	4
ENSG00000103549	5
ENSG00000103591	88
ENSG00000103710	15
ENSG00000103855	155
ENSG00000103876	2
ENSG00000103942	75
ENSG00000103966	320
ENSG00000103978	19
ENSG00000103994	3
ENSG00000104140	4
ENSG00000104177	166
ENSG00000104205	81
ENSG00000104213	6
ENSG00000104218	495
ENSG00000104290	143
ENSG00000104325	2
ENSG00000104327	33
ENSG00000104331	3
ENSG00000104332	154
ENSG00000104343	122
ENSG00000104388	10
ENSG00000104413	4
ENSG00000104450	229
ENSG00000104549	192
ENSG00000104635	67
ENSG00000104783	19
ENSG00000104805	4
ENSG00000104812	2
ENSG00000104853	86
ENSG00000104881	56
ENSG00000104886	2
ENSG00000104888	6
ENSG00000104892	4
ENSG00000104936	361
ENSG00000104953	392
ENSG00000104979	77
ENSG00000104980	41
ENSG00000105011	9
ENSG00000105085	31
ENSG00000105186	117
ENSG00000105220	2
ENSG00000105221	2
ENSG00000105289	4
ENSG00000105321	5
ENSG00000105325	231
ENSG00000105329	231
ENSG00000105355	4
ENSG00000105372	449
ENSG00000105379	2
ENSG00000105401	5
ENSG00000105427	229
ENSG00000105514	4
ENSG00000105516	68
ENSG00000105518	795
ENSG00000105523	784
ENSG00000105552	107
ENSG00000105559	88
ENSG00000105568	5
ENSG00000105576	219
ENSG00000105607	2
ENSG00000105617	41
ENSG00000105619	5
ENSG00000105643	7
ENSG00000105649	1
ENSG00000105699	75
ENSG00000105705	799
ENSG00000105711	227
ENSG00000105722	1
ENSG00000105723	86
ENSG00000105726	227
ENSG00000105732	398
ENSG00000105792	248
ENSG00000105819	296
ENSG00000105821	14
ENSG00000105849	95
ENSG00000105875	158
ENSG00000105879	486
ENSG00000105939	12
ENSG00000105953	2
ENSG00000105971	10
ENSG00000105974	50
ENSG00000105993	137
ENSG00000105997	160
ENSG00000106003	774
ENSG00000106004	160
ENSG00000106006	160
ENSG00000106070	382
ENSG00000106086	38
ENSG00000106123	189
ENSG00000106244	5
ENSG00000106245	41
ENSG00000106263	279
ENSG00000106266	34
ENSG00000106333	60
ENSG00000106344	172
ENSG00000106460	22
ENSG00000106537	127
ENSG00000106538	10
ENSG00000106554	2
ENSG00000106565	501
ENSG00000106571	403
ENSG00000106591	107
ENSG00000106635	3
ENSG00000106682	5
ENSG00000106772	15
ENSG00000106809	6
ENSG00000106823	3
ENSG00000106829	15
ENSG00000106952	7
ENSG00000106976	6
ENSG00000107021	26
ENSG00000107099	87
ENSG00000107130	15
ENSG00000107140	2
ENSG00000107185	171
ENSG00000107262	212
ENSG00000107341	150
ENSG00000107372	7
ENSG00000107537	29
ENSG00000107566	463
ENSG00000107581	5
ENSG00000107672	167
ENSG00000107719	32
ENSG00000107736	2
ENSG00000107758	177
ENSG00000107779	194
ENSG00000107796	15
ENSG00000107798	91
ENSG00000107862	155
ENSG00000107897	837
ENSG00000107929	135
ENSG00000107968	48
ENSG00000108061	60
ENSG00000108107	5
ENSG00000108187	111
ENSG00000108344	181
ENSG00000108375	4
ENSG00000108424	164
ENSG00000108443	109
ENSG00000108465	186
ENSG00000108468	489
ENSG00000108506	387
ENSG00000108510	500
ENSG00000108523	752
ENSG00000108528	2
ENSG00000108561	152
ENSG00000108578	167
ENSG00000108622	16
ENSG00000108639	313
ENSG00000108641	373
ENSG00000108651	225
ENSG00000108733	1
ENSG00000108788	34
ENSG00000108819	5
ENSG00000108821	42
ENSG00000108828	259
ENSG00000108829	1
ENSG00000108848	270
ENSG00000108852	101
ENSG00000108924	68
ENSG00000108960	3
ENSG00000109016	786
ENSG00000109062	4
ENSG00000109113	50
ENSG00000109171	177
ENSG00000109180	360
ENSG00000109381	109
ENSG00000109390	196
ENSG00000109436	154
ENSG00000109445	241
ENSG00000109466	307
ENSG00000109519	508
ENSG00000109536	14
ENSG00000109618	459
ENSG00000109625	42
ENSG00000109674	9
ENSG00000109762	151
ENSG00000109787	305
ENSG00000109790	3
ENSG00000109794	32
ENSG00000109805	9
ENSG00000109906	149
ENSG00000109919	100
ENSG00000110002	4
ENSG00000110013	205
ENSG00000110090	494
ENSG00000110104	11
ENSG00000110171	176
ENSG00000110172	225
ENSG00000110237	6
ENSG00000110315	3
ENSG00000110344	39
ENSG00000110395	764
ENSG00000110400	485
ENSG00000110429	13
ENSG00000110435	209
ENSG00000110448	36
ENSG00000110619	100
ENSG00000110711	170
ENSG00000110717	383
ENSG00000110801	119
ENSG00000110811	5
ENSG00000110880	771
ENSG00000110921	45
ENSG00000110955	2
ENSG00000111011	451
ENSG00000111144	442
ENSG00000111186	75
ENSG00000111206	9
ENSG00000111231	87
ENSG00000111261	343
ENSG00000111266	1
ENSG00000111275	2
ENSG00000111276	124
ENSG00000111291	43
ENSG00000111331	55
ENSG00000111335	55
ENSG00000111339	18
ENSG00000111344	740
ENSG00000111348	279
ENSG00000111358	308
ENSG00000111361	179
ENSG00000111412	374
ENSG00000111452	6
ENSG00000111490	29
ENSG00000111605	398
ENSG00000111615	49
ENSG00000111652	207
ENSG00000111667	217
ENSG00000111671	749
ENSG00000111678	5
ENSG00000111684	13
ENSG00000111711	490
ENSG00000111725	7
ENSG00000111790	239
ENSG00000111837	1
ENSG00000111845	269
ENSG00000111859	1
ENSG00000111863	21
ENSG00000111875	135
ENSG00000111885	4
ENSG00000112031	467
ENSG00000112039	35
ENSG00000112062	506
ENSG00000112078	90
ENSG00000112081	1
ENSG00000112175	21
ENSG00000112186	3
ENSG00000112237	79
ENSG00000112242	152
ENSG00000112294	4
ENSG00000112297	21
ENSG00000112367	139
ENSG00000112378	4
ENSG00000112379	229
ENSG00000112425	3
ENSG00000112473	5
ENSG00000112511	325
ENSG00000112531	3
ENSG00000112578	11
ENSG00000112584	162
ENSG00000112640	320
ENSG00000112651	29
ENSG00000112658	1
ENSG00000112695	2
ENSG00000112769	3
ENSG00000112855	374
ENSG00000112877	404
ENSG00000112972	45
ENSG00000112984	9
ENSG00000112992	2
ENSG00000113048	774
ENSG00000113070	8
ENSG00000113140	3
ENSG00000113141	5
ENSG00000113161	45
ENSG00000113240	62
ENSG00000113282	389
ENSG00000113300	38
ENSG00000113328	268
ENSG00000113368	9
ENSG00000113384	289
ENSG00000113407	289
ENSG00000113494	4
ENSG00000113575	1
ENSG00000113578	70
ENSG00000113580	95
ENSG00000113594	149
ENSG00000113597	100
ENSG00000113615	103
ENSG00000113645	88
ENSG00000113649	303
ENSG00000113657	33
ENSG00000113658	456
ENSG00000113712	82
ENSG00000113758	6
ENSG00000113790	2
ENSG00000113845	221
ENSG00000114021	443
ENSG00000114030	3
ENSG00000114054	2
ENSG00000114126	64
ENSG00000114209	135
ENSG00000114268	154
ENSG00000114315	7
ENSG00000114346	83
ENSG00000114388	72
ENSG00000114391	497
ENSG00000114416	215
ENSG00000114446	84
ENSG00000114450	456
ENSG00000114480	2
ENSG00000114547	245
ENSG00000114554	72
ENSG00000114626	375
ENSG00000114739	1
ENSG00000114745	125
ENSG00000114767	221
ENSG00000114779	34
ENSG00000114796	208
ENSG00000114933	171
ENSG00000115020	90
ENSG00000115053	14
ENSG00000115091	458
ENSG00000115204	426
ENSG00000115207	205
ENSG00000115221	4
ENSG00000115233	20
ENSG00000115255	319
ENSG00000115267	113
ENSG00000115271	4
ENSG00000115286	2
ENSG00000115289	1
ENSG00000115325	3
ENSG00000115353	185
ENSG00000115414	10
ENSG00000115421	359
ENSG00000115425	2
ENSG00000115459	3
ENSG00000115504	3
ENSG00000115520	1
ENSG00000115523	273
ENSG00000115524	262
ENSG00000115539	137
ENSG00000115548	372
ENSG00000115594	139
ENSG00000115648	176
ENSG00000115649	220
ENSG00000115657	427
ENSG00000115694	156
ENSG00000115705	748
ENSG00000115760	40
ENSG00000115816	742
ENSG00000115840	14
ENSG00000115875	1
ENSG00000115902	81
ENSG00000115904	756
ENSG00000115946	11
ENSG00000116005	2
ENSG00000116030	461
ENSG00000116095	750
ENSG00000116120	744
ENSG00000116171	28
ENSG00000116221	2
ENSG00000116237	207
ENSG00000116273	1
ENSG00000116285	7
ENSG00000116288	102
ENSG00000116299	4
ENSG00000116353	3
ENSG00000116459	2
ENSG00000116478	279
ENSG00000116514	390
ENSG00000116560	1
ENSG00000116574	7
ENSG00000116584	190
ENSG00000116641	52
ENSG00000116667	78
ENSG00000116688	53
ENSG00000116717	7
ENSG00000116752	1
ENSG00000116754	270
ENSG00000116761	2
ENSG00000116774	6
ENSG00000116785	405
ENSG00000116824	36
ENSG00000116863	31
ENSG00000116871	3
ENSG00000116898	2
ENSG00000116954	34
ENSG00000116962	57
ENSG00000116984	101
ENSG00000117000	1
ENSG00000117013	44
ENSG00000117016	453
ENSG00000117054	2
ENSG00000117091	295
ENSG00000117118	2
ENSG00000117122	57
ENSG00000117133	112
ENSG00000117139	207
ENSG00000117228	1
ENSG00000117305	187
ENSG00000117362	32
ENSG00000117394	230
ENSG00000117399	9
ENSG00000117410	32
ENSG00000117411	207
ENSG00000117419	5
ENSG00000117448	45
ENSG00000117450	81
ENSG00000117472	747
ENSG00000117479	7
ENSG00000117500	2
ENSG00000117525	7
ENSG00000117560	7
ENSG00000117592	2
ENSG00000117595	4
ENSG00000117597	123
ENSG00000117614	136
ENSG00000117616	216
ENSG00000117625	122
ENSG00000117640	2
ENSG00000117643	76
ENSG00000117650	9
ENSG00000117676	110
ENSG00000117682	3
ENSG00000117707	18
ENSG00000117724	9
ENSG00000117751	329
ENSG00000117859	38
ENSG00000117899	5
ENSG00000117984	91
ENSG00000118007	770
ENSG00000118046	102
ENSG00000118058	39
ENSG00000118156	3
ENSG00000118181	58
ENSG00000118246	135
ENSG00000118263	125
ENSG00000118503	7
ENSG00000118507	368
ENSG00000118508	1
ENSG00000118513	4
ENSG00000118515	7
ENSG00000118523	1
ENSG00000118564	2
ENSG00000118596	2
ENSG00000118640	32
ENSG00000118689	7
ENSG00000118762	167
ENSG00000118804	2
ENSG00000118855	32
ENSG00000118922	262
ENSG00000118939	27
ENSG00000118965	190
ENSG00000119004	80
ENSG00000119013	2
ENSG00000119041	103
ENSG00000119042	116
ENSG00000119121	277
ENSG00000119138	7
ENSG00000119147	4
ENSG00000119185	3
ENSG00000119203	106
ENSG00000119227	3
ENSG00000119242	2
ENSG00000119280	107
ENSG00000119314	251
ENSG00000119318	152
ENSG00000119333	176
ENSG00000119408	13
ENSG00000119414	3
ENSG00000119421	98
ENSG00000119471	2
ENSG00000119487	745
ENSG00000119509	13
ENSG00000119514	6
ENSG00000119636	212
ENSG00000119638	3
ENSG00000119673	2
ENSG00000119681	56
ENSG00000119684	372
ENSG00000119685	9
ENSG00000119688	104
ENSG00000119689	2
ENSG00000119703	1
ENSG00000119711	2
ENSG00000119723	2
ENSG00000119729	3
ENSG00000119778	62
ENSG00000119812	247
ENSG00000119820	24
ENSG00000119844	178
ENSG00000119866	157
ENSG00000119888	235
ENSG00000119899	32
ENSG00000119906	455
ENSG00000119912	217
ENSG00000119922	1
ENSG00000119929	3
ENSG00000119965	428
ENSG00000119986	3
ENSG00000120063	157
ENSG00000120075	243
ENSG00000120093	243
ENSG00000120129	8
ENSG00000120137	184
ENSG00000120162	75
ENSG00000120278	277
ENSG00000120279	16
ENSG00000120437	45
ENSG00000120526	208
ENSG00000120533	170
ENSG00000120594	56
ENSG00000120616	31
ENSG00000120688	181
ENSG00000120694	225
ENSG00000120705	1
ENSG00000120709	1
ENSG00000120725	103
ENSG00000120727	145
ENSG00000120738	8
ENSG00000120742	317
ENSG00000120784	1
ENSG00000120802	322
ENSG00000120820	10
ENSG00000120832	763
ENSG00000120885	134
ENSG00000120925	321
ENSG00000120942	246
ENSG00000120949	444
ENSG00000121022	773
ENSG00000121060	12
ENSG00000121073	95
ENSG00000121152	9
ENSG00000121211	9
ENSG00000121486	65
ENSG00000121552	226
ENSG00000121578	143
ENSG00000121680	136
ENSG00000121691	181
ENSG00000121774	134
ENSG00000121807	141
ENSG00000121851	41
ENSG00000121879	108
ENSG00000121897	29
ENSG00000121898	343
ENSG00000121900	427
ENSG00000121964	2
ENSG00000121966	7
ENSG00000122008	253
ENSG00000122026	61
ENSG00000122033	106
ENSG00000122034	106
ENSG00000122218	366
ENSG00000122224	295
ENSG00000122257	14
ENSG00000122359	815
ENSG00000122378	3
ENSG00000122386	1
ENSG00000122545	166
ENSG00000122547	206
ENSG00000122557	393
ENSG00000122591	56
ENSG00000122592	160
ENSG00000122642	10
ENSG00000122696	2
ENSG00000122707	6
ENSG00000122729	2
ENSG00000122735	81
ENSG00000122741	74
ENSG00000122786	15
ENSG00000122863	123
ENSG00000122877	8
ENSG00000122882	170
ENSG00000122912	3
ENSG00000122958	10
ENSG00000122971	2
ENSG00000123080	2
ENSG00000123094	160
ENSG00000123095	79
ENSG00000123096	10
ENSG00000123136	146
ENSG00000123243	27
ENSG00000123349	58
ENSG00000123358	8
ENSG00000123395	1
ENSG00000123444	13
ENSG00000123472	2
ENSG00000123485	9
ENSG00000123595	107
ENSG00000123610	1
ENSG00000123728	298
ENSG00000123739	737
ENSG00000123836	35
ENSG00000123908	741
ENSG00000123983	151
ENSG00000124019	68
ENSG00000124067	3
ENSG00000124126	81
ENSG00000124143	4
ENSG00000124160	31
ENSG00000124205	4
ENSG00000124207	507
ENSG00000124212	6
ENSG00000124214	367
ENSG00000124216	7
ENSG00000124217	39
ENSG00000124225	3
ENSG00000124226	13
ENSG00000124228	14
ENSG00000124343	6
ENSG00000124370	102
ENSG00000124383	14
ENSG00000124486	234
ENSG00000124496	33
ENSG00000124532	299
ENSG00000124535	109
ENSG00000124541	510
ENSG00000124562	64
ENSG00000124596	278
ENSG00000124615	176
ENSG00000124659	96
ENSG00000124664	4
ENSG00000124702	258
ENSG00000124762	1
ENSG00000124767	772
ENSG00000124784	2
ENSG00000124788	204
ENSG00000124831	461
ENSG00000124839	4
ENSG00000125037	2
ENSG00000125148	7
ENSG00000125149	1
ENSG00000125170	369
ENSG00000125319	90
ENSG00000125347	7
ENSG00000125375	806
ENSG00000125384	212
ENSG00000125386	339
ENSG00000125430	266
ENSG00000125459	3
ENSG00000125482	14
ENSG00000125503	364
ENSG00000125505	293
ENSG00000125520	275
ENSG00000125629	406
ENSG00000125633	12
ENSG00000125651	5
ENSG00000125652	2
ENSG00000125656	2
ENSG00000125676	14
ENSG00000125730	60
ENSG00000125741	739
ENSG00000125743	58
ENSG00000125827	139
ENSG00000125834	473
ENSG00000125835	274
ENSG00000125844	5
ENSG00000125846	175
ENSG00000125850	4
ENSG00000125944	124
ENSG00000125968	7
ENSG00000126005	216
ENSG00000126062	263
ENSG00000126070	164
ENSG00000126088	90
ENSG00000126091	3
ENSG00000126107	470
ENSG00000126218	6
ENSG00000126243	47
ENSG00000126249	738
ENSG00000126254	25
ENSG00000126267	2
ENSG00000126368	68
ENSG00000126453	26
ENSG00000126457	74
ENSG00000126458	207
ENSG00000126464	822
ENSG00000126524	179
ENSG00000126561	34
ENSG00000126602	215
ENSG00000126653	14
ENSG00000126756	121
ENSG00000126767	280
ENSG00000126775	764
ENSG00000126787	9
ENSG00000126858	280
ENSG00000126878	86
ENSG00000126883	401
ENSG00000126895	444
ENSG00000126934	102
ENSG00000127083	6
ENSG00000127125	278
ENSG00000127184	2
ENSG00000127191	131
ENSG00000127329	16
ENSG00000127418	2
ENSG00000127445	102
ENSG00000127452	89
ENSG00000127481	54
ENSG00000127528	8
ENSG00000127540	2
ENSG00000127564	9
ENSG00000127666	1
ENSG00000127837	790
ENSG00000127884	2
ENSG00000127914	407
ENSG00000127920	757
ENSG00000127922	89
ENSG00000127954	185
ENSG00000128000	743
ENSG00000128016	8
ENSG00000128039	230
ENSG00000128191	172
ENSG00000128228	335
ENSG00000128266	390
ENSG00000128283	4
ENSG00000128284	99
ENSG00000128294	165
ENSG00000128309	120
ENSG00000128311	2
ENSG00000128342	8
ENSG00000128346	317
ENSG00000128573	354
ENSG00000128585	40
ENSG00000128602	445
ENSG00000128607	292
ENSG00000128656	75
ENSG00000128710	429
ENSG00000128731	145
ENSG00000128739	145
ENSG00000128833	191
ENSG00000128872	159
ENSG00000128908	173
ENSG00000128917	16
ENSG00000128923	22
ENSG00000128928	19
ENSG00000128965	7
ENSG00000129038	10
ENSG00000129048	6
ENSG00000129083	24
ENSG00000129084	20
ENSG00000129116	15
ENSG00000129151	95
ENSG00000129187	807
ENSG00000129195	9
ENSG00000129219	843
ENSG00000129245	237
ENSG00000129250	3
ENSG00000129292	398
ENSG00000129347	5
ENSG00000129354	4
ENSG00000129355	407
ENSG00000129422	258
ENSG00000129460	336
ENSG00000129473	825
ENSG00000129484	478
ENSG00000129514	4
ENSG00000129538	30
ENSG00000129559	77
ENSG00000129657	149
ENSG00000129675	315
ENSG00000129680	4
ENSG00000129691	126
ENSG00000129810	9
ENSG00000129911	1
ENSG00000130005	378
ENSG00000130023	86
ENSG00000130045	81
ENSG00000130066	505
ENSG00000130147	157
ENSG00000130158	381
ENSG00000130164	1
ENSG00000130176	15
ENSG00000130202	83
ENSG00000130203	87
ENSG00000130222	7
ENSG00000130224	226
ENSG00000130254	5
ENSG00000130255	449
ENSG00000130304	150
ENSG00000130312	118
ENSG00000130402	197
ENSG00000130479	765
ENSG00000130508	2
ENSG00000130518	1
ENSG00000130520	612
ENSG00000130522	1
ENSG00000130545	4
ENSG00000130559	2
ENSG00000130590	2
ENSG00000130635	42
ENSG00000130638	138
ENSG00000130640	10
ENSG00000130699	13
ENSG00000130701	4
ENSG00000130703	137
ENSG00000130707	60
ENSG00000130713	49
ENSG00000130717	286
ENSG00000130724	41
ENSG00000130725	99
ENSG00000130734	221
ENSG00000130748	25
ENSG00000130764	613
ENSG00000130766	8
ENSG00000130770	102
ENSG00000130772	24
ENSG00000130810	5
ENSG00000130818	42
ENSG00000130821	430
ENSG00000130826	86
ENSG00000130881	196
ENSG00000130935	257
ENSG00000130939	146
ENSG00000131023	147
ENSG00000131061	372
ENSG00000131069	2
ENSG00000131080	281
ENSG00000131143	293
ENSG00000131171	235
ENSG00000131174	2
ENSG00000131238	4
ENSG00000131263	1
ENSG00000131269	266
ENSG00000131368	2
ENSG00000131370	64
ENSG00000131374	32
ENSG00000131378	3
ENSG00000131389	21
ENSG00000131435	88
ENSG00000131459	6
ENSG00000131467	11
ENSG00000131469	61
ENSG00000131480	3
ENSG00000131495	98
ENSG00000131503	40
ENSG00000131504	33
ENSG00000131620	358
ENSG00000131626	511
ENSG00000131634	7
ENSG00000131652	124
ENSG00000131653	3
ENSG00000131732	109
ENSG00000131746	132
ENSG00000131791	8
ENSG00000131828	2
ENSG00000131871	7
ENSG00000131873	65
ENSG00000131876	262
ENSG00000131943	3
ENSG00000131966	173
ENSG00000132000	6
ENSG00000132205	6
ENSG00000132254	176
ENSG00000132275	323
ENSG00000132305	2
ENSG00000132313	98
ENSG00000132326	1
ENSG00000132376	3
ENSG00000132386	343
ENSG00000132394	155
ENSG00000132405	342
ENSG00000132424	270
ENSG00000132434	63
ENSG00000132463	204
ENSG00000132467	1
ENSG00000132470	143
ENSG00000132471	280
ENSG00000132475	1
ENSG00000132481	181
ENSG00000132485	394
ENSG00000132510	1
ENSG00000132514	30
ENSG00000132541	2
ENSG00000132561	4
ENSG00000132603	11
ENSG00000132661	1
ENSG00000132670	829
ENSG00000132676	366
ENSG00000132680	216
ENSG00000132698	4
ENSG00000132718	194
ENSG00000132768	123
ENSG00000132773	1
ENSG00000132780	614
ENSG00000132825	1
ENSG00000132854	165
ENSG00000132912	98
ENSG00000132953	3
ENSG00000132963	3
ENSG00000132964	260
ENSG00000133027	3
ENSG00000133028	353
ENSG00000133030	26
ENSG00000133056	390
ENSG00000133059	255
ENSG00000133065	98
ENSG00000133083	6
ENSG00000133106	55
ENSG00000133114	306
ENSG00000133138	183
ENSG00000133243	5
ENSG00000133246	213
ENSG00000133265	394
ENSG00000133275	118
ENSG00000133313	512
ENSG00000133318	2
ENSG00000133398	29
ENSG00000133401	3
ENSG00000133422	5
ENSG00000133574	161
ENSG00000133606	37
ENSG00000133612	152
ENSG00000133640	39
ENSG00000133678	52
ENSG00000133773	287
ENSG00000133789	87
ENSG00000133794	68
ENSG00000133805	153
ENSG00000133816	85
ENSG00000133874	1
ENSG00000133884	344
ENSG00000133943	177
ENSG00000133985	158
