ensemblID	chr	start	end	band	symbol	isHK	isTF	community	lfc	avg_log2_cpm_exp	p_value	FDR	B	avg_exp	avg_log2_exp	avg_cpm_exp	type
ENSG00000044090	6	43037617	43053945	p21.1	CUL7	0	0	205	0.164331776149021	6.35506098889888	1.12064611387821e-10	1.71533754782924e-10	22.4862408587917	4270.30103953175	12.0390134535119	82.9935812204429	gene
ENSG00000046651	X	13734745	13769353	p22.2	OFD1	0	0	96	0.148802282887847	5.51013456423377	1.06227412155446e-4	1.34376469457955e-4	8.91473083814264	2429.91210163256	11.1935146197261	47.2569706543791	gene
ENSG00000049656	5	1317744	1345099	p15.33	CLPTM1L	1	0	418	0.357779105984617	7.02013539176066	1.76964483839666e-33	4.65198681274125e-33	Inf	6775.05955771174	12.7043429717146	131.684272846475	gene
ENSG00000052723	1	114769479	114780685	p13.2	SIKE1	1	0	534	-0.218678286433349	5.78756463754882	9.57841444939396e-13	1.54972021842754e-12	27.1929208291628	2891.95051610118	11.4711794885219	56.2550588637469	gene
ENSG00000053371	1	19303965	19312146	p36.13	AKR7A2	1	0	69	0.159940104136115	6.26016802295923	7.73149436973251e-6	1.0205713589376e-5	11.4925526329195	4043.78980679109	11.9440640978223	78.6729137329879	gene
ENSG00000054967	11	73376264	73397474	q13.4	RELT	0	0	76	0.487319951218868	3.28460694993703	2.23999487305863e-30	5.50453069484731e-30	Inf	512.187680748715	8.96336595514567	9.97307745825922	gene
ENSG00000055147	5	153990128	154038936	q33.2	FAM114A2	1	0	143	0.451784486826539	5.32267128882976	3.64977701513813e-53	1.53611144277724e-52	Inf	2082.39690537307	11.0059025669389	40.5033099038879	gene
ENSG00000056736	3	53846580	53865800	p21.1	IL17RB	0	0	144	0.389771191159906	4.51821792609479	1.04984896495092e-6	1.42413438788188e-6	13.4619449517935	1360.20715813878	10.2001087113047	26.4653296265088	gene
ENSG00000063245	19	55675226	55709858	q13.42	EPN1	1	0	117	0.492714805600082	6.67292232850498	1.1408164830094e-40	3.56634509180951e-40	Inf	5405.00634901791	12.3570066347723	105.161566389405	gene
ENSG00000063978	4	2462220	2625320	p16.3	RNF4	1	0	83	0.49593404024919	6.19573416294521	9.43175718745947e-80	7.70402107964381e-79	Inf	3799.44641600358	11.8796100310092	73.8950670529993	gene
ENSG00000064102	12	26905181	26938326	p11.23	INTS13	0	0	147	0.458067055668317	4.91502895930535	4.24716410250346e-45	1.47630771420834e-44	Inf	1576.25030122198	10.5977927131618	30.6496292933989	gene
ENSG00000064703	1	111755245	111768016	p13.2	DDX20	0	0	534	0	4.86484869359201	0	0	0	1521.75177201798	10.5475437793554	29.6169405855128	gene
ENSG00000064999	6	34889265	35091413	p21.31	ANKS1A	0	0	205	-0.142506497452479	5.93120059661078	1.2763955313344e-8	1.83753221807579e-8	17.8122572415027	3170.90912005845	11.6149191440178	61.6861398502538	gene
ENSG00000065057	16	2039815	2047866	p13.3	NTHL1	0	0	148	0.446688825750365	4.60863153226938	1.27517569912317e-35	3.51827927356247e-35	Inf	1280.80240736338	10.2909338668401	24.9048980966083	gene
ENSG00000065135	1	109548611	109618321	p13.3	GNAI3	0	0	534	0.386124017932066	6.88960154348079	1.22138798344209e-39	3.7092676610031e-39	Inf	6191.88914321339	12.5737676487078	120.452665366697	gene
ENSG00000066926	18	57548283	57586772	q21.31	FECH	1	0	26	0.181030870828215	4.89557867256803	8.96139414500592e-6	1.1803368719157e-5	11.3471137791194	1590.07168625343	10.578271906794	30.9388409565253	gene
ENSG00000067900	18	20946906	21111851	q11.1	ROCK1	0	0	26	-0.1617290601138	6.52573005085129	4.81282929808496e-7	6.6073120800988e-7	14.229918063591	4843.11892925381	12.2097547233688	94.1456891100115	gene
ENSG00000068097	17	60043194	60078931	q23.1	HEATR6	0	0	194	0.522895535688415	4.58133493332728	3.1552177542504e-38	9.26529149422201e-38	Inf	1265.88050126644	10.2635786875206	24.6355878537974	gene
ENSG00000068394	X	49113389	49123801	p11.23	GPKOW	1	0	128	0.218959136289025	5.10132998918996	1.11735518190872e-27	2.5736153569298e-27	Inf	1774.64121795305	10.7843379019937	34.5104351366594	gene
ENSG00000069248	1	229440260	229508341	q42.13	NUP133	1	0	222	0.469282557635433	6.51657595015291	1.26194984510107e-65	7.07141388230466e-65	Inf	4756.41470385237	12.200603555808	92.5193024609779	gene
ENSG00000069345	16	46955362	46973788	q11.2	DNAJA2	1	0	105	-0.314092306006518	6.37579524811119	9.95957003384702e-17	1.78188895760076e-16	36.0436533891172	4418.12346793098	12.0597470589693	85.8657082286516	gene
ENSG00000070047	11	576486	612222	p15.5	PHRF1	1	0	74	0.286337635787617	5.7908203498385	4.44514531547874e-28	1.03372482802441e-27	Inf	2881.89346543321	11.4744428894479	56.0626636084763	gene
ENSG00000070718	8	42152946	42171673	p11.21	AP3M2	0	0	64	0.382515410111392	5.1411254822642	5.24674577590795e-11	8.09955187291933e-11	23.2366269799058	2037.24987305488	10.8240692263413	39.6123378527265	gene
ENSG00000072840	4	5711197	5814305	p16.2	EVC	0	0	151	-0.198403295069358	4.84325789805627	3.26048215831663e-6	4.35633884976229e-6	12.3438742103685	1535.61258692615	10.5258778379324	29.8464016536091	gene
ENSG00000073614	12	280129	389454	p13.33	KDM5A	0	0	152	0.112851536272141	6.34539547902272	9.93253013409668e-7	1.34849865079181e-6	13.5165173464282	4227.12195224512	12.0293452313164	82.1870209585161	gene
ENSG00000074201	11	77514936	77637805	q14.1	CLNS1A	1	0	76	0.690336555566794	6.23615838410309	4.64426633222212e-40	1.42871649080942e-39	Inf	4155.82786968064	11.9200269164288	80.814956120653	gene
ENSG00000074219	19	49340595	49362457	q13.33	TEAD2	0	1	2	-0.502545647123439	5.33902637950769	1.3726510588692e-15	2.38852505723404e-15	33.6457581163188	2266.0871705488	11.0221486125208	44.1505958256213	gene
ENSG00000074266	11	86244544	86278813	q14.2	EED	1	0	5	0	4.30361136713206	0	0	0	1032.60527921732	9.98537184073611	20.0878204063733	gene
ENSG00000074319	11	18468336	18527232	p15.1	TSG101	1	0	74	0.450686969549675	6.44616336803756	1.00598083228005e-50	3.98047199738149e-50	Inf	4551.32970110971	12.1301578943574	88.5178332612797	gene
ENSG00000075336	18	74148511	74160530	q22.3	TIMM21	1	0	26	-0.287548257818283	4.18534014144204	1.2285760894335e-15	2.14065370391964e-15	33.7923615905107	959.021160131751	9.86682941908363	18.6565478892185	gene
ENSG00000076043	11	114439386	114450279	q23.2	REXO2	0	0	90	-0.4496070199434	5.25997081658295	1.26159224777706e-29	3.05304902095389e-29	Inf	2022.58090005419	10.943117193318	39.3747573086856	gene
ENSG00000076053	11	114400030	114414203	q23.2	RBM7	1	0	90	-0.834969991423714	4.29945982745797	3.51086859497509e-77	2.65497973059924e-76	Inf	1034.81418037331	9.98119496981754	20.1478275233211	gene
ENSG00000077235	16	27459555	27549913	p12.1	GTF3C1	1	0	153	1.00225817481492	7.25373828009411	3.17448656458914e-120	8.71869421932889e-119	Inf	7994.26924865621	12.9380100796976	155.457570782056	gene
ENSG00000077254	1	77695987	77759852	p31.1	USP33	1	0	154	-0.163721268580882	6.48181017892494	7.74646021380685e-7	1.05683147884023e-6	13.7602342403656	4720.33311575273	12.1658147297069	91.7568761874173	gene
ENSG00000077458	11	95768942	95790409	q21	FAM76B	0	0	5	-0.224830142855054	4.43842232329111	3.77443284166963e-12	6.00738299431781e-12	25.8380262790343	1140.86931210997	10.1204384061247	22.1727107911493	gene
ENSG00000077549	1	19338776	19485539	p36.13	CAPZB	1	0	69	0.535293409834367	7.72537563839497	3.68966109740264e-66	2.09345961285009e-65	Inf	11039.8711919473	13.4097520540193	214.714028558093	gene
ENSG00000077721	X	119574467	119591083	q24	UBE2A	1	0	1	0.166669940523062	6.37272355048548	1.6560269754261e-12	2.66473979347609e-12	26.650908130483	4309.18419059184	12.0566867431526	83.8204981618017	gene
ENSG00000078043	18	46803224	46920160	q21.1	PIAS2	0	0	26	0.480540961783425	4.72591894770805	5.1858754266758e-29	1.2339365596861e-28	Inf	1406.09199643474	10.4083755145002	27.3747494912377	gene
ENSG00000078061	X	47561100	47571920	p11.3	ARAF	1	0	515	0	6.44521849593086	0	0	0	4542.76367779266	12.1292126165022	88.3245885507055	gene
ENSG00000078140	4	39698044	39782792	p14	UBE2K	1	0	83	0.504092683187867	6.74027220693069	1.72804486953957e-71	1.11909268195596e-70	Inf	5557.57058413068	12.4243888675843	108.084762200222	gene
ENSG00000078142	18	41955206	42087830	q12.3	PIK3C3	1	0	26	0.206165139400066	5.76644365487303	4.68626516584018e-11	7.24668824897123e-11	23.3478909153187	2857.10284751192	11.4500407010022	55.5897665472505	gene
ENSG00000078668	8	42391624	42405897	p11.21	VDAC3	1	0	64	0.201406239551835	6.92679142076454	3.26132582574157e-5	4.21092149882101e-5	10.0752018477942	6721.86585026474	12.610950841988	130.638871451913	gene
ENSG00000078902	11	1274371	1309654	p15.5	TOLLIP	1	0	74	0.248399880392434	6.1795171019572	1.35777115520305e-18	2.53415598973681e-18	Inf	3786.79921757604	11.8633782959488	73.6796145393738	gene
ENSG00000079134	18	214520	268050	p11.32	THOC1	0	0	26	0.338705737234328	5.12859585479436	1.05245095853208e-24	2.27055823130025e-24	Inf	1835.97794005077	10.8116100415055	35.7211386015366	gene
ENSG00000079459	8	11795573	11839309	p23.1	FDFT1	1	0	346	-0.183419867914267	6.88391223336591	2.55347139076375e-4	3.1855667048711e-4	8.05139156204337	6384.5253159337	12.5680581477497	124.16836019632	gene
ENSG00000080608	9	2720469	2844241	p24.2	PUM3	0	0	233	0	4.66213167082087	0	0	0	1325.43822748199	10.3445257312345	25.7904264061937	gene
ENSG00000081019	1	113761832	113812476	p13.2	RSBN1	0	0	534	0	5.36586405069283	0	0	0	2155.20654238572	11.0491311202202	41.9468592394372	gene
ENSG00000081870	1	53916574	53945929	p32.3	HSPB11	0	0	7	0.548241145785893	4.15805199124132	2.24524246738402e-41	7.1251127982715e-41	Inf	941.547850727298	9.83947262679698	18.3233086556993	gene
ENSG00000081913	18	62715450	62980433	q21.33	PHLPP1	0	0	26	-0.404938348044417	4.85670260605433	8.11014083261193e-15	1.38133888457549e-14	31.9165190040721	1571.89680710466	10.5392995353789	30.5783205543832	gene
ENSG00000081923	18	57646426	57803315	q21.31	ATP8B1	0	0	26	1.4725936906046	6.84678302616008	1.42268439165224e-94	1.7117152023919e-93	Inf	6303.13488679448	12.530913838584	122.515475954419	gene
ENSG00000082213	5	31532266	31555058	p13.3	C5orf22	0	0	418	0.428229801145122	5.10619963589736	3.11737972185013e-36	8.7274572715781e-36	Inf	1808.55093318726	10.7891875115562	35.1771907864858	gene
ENSG00000082458	X	70444861	70505490	q13.1	DLG3	0	0	156	1.18289541222215	6.40978837406618	9.25817545279592e-136	4.8029688711028e-134	Inf	4444.93587428365	12.0937648123206	86.4206719195198	gene
ENSG00000082701	3	119821323	120094417	q13.33	GSK3B	1	0	211	0.65216978455674	7.38470844701202	3.55175116940905e-64	1.92828381192898e-63	Inf	8762.85769061601	13.069010768884	170.558731586456	gene
ENSG00000083168	8	41929479	42052026	p11.21	KAT6A	0	0	64	0.389754385597251	6.79157332753631	2.9848805865713e-12	4.76382860403937e-12	26.0699636965493	6435.01725080246	12.4756804136287	124.986400675762	gene
ENSG00000083838	19	58474017	58481230	q13.43	ZNF446	1	1	117	0.376841671828971	4.63229125058486	1.04661572736946e-31	2.64560182290351e-31	Inf	1306.16729317895	10.3146445809142	25.3921477453186	gene
ENSG00000084444	12	13044284	13142521	p13.1	FAM234B	0	0	157	1.91819232829537	6.65477653377907	5.8757708997214e-67	3.40455996807716e-66	Inf	6179.57899881207	12.3387453741889	120.219971966275	gene
ENSG00000084463	12	14784579	14803540	p12.3	WBP11	1	0	672	0.217841270947821	7.80092855527526	1.1211414166812e-6	1.51913507442836e-6	13.3973678959279	12126.6064076651	13.4853099089343	235.326059274046	gene
ENSG00000084652	1	32179686	32198285	p35.2	TXLNA	1	0	38	0.0675808663614146	6.94039644605256	0.001440022446944	0.00173806578527914	6.35324282374247	6372.20461516553	12.6245816090138	123.946000134164	gene
ENSG00000085415	18	12947133	12987536	p11.21	SEH1L	1	0	26	0.0948185806666265	5.17689010016975	0.00308992848154518	0.00367279501042004	5.60312276727001	1905.22437194102	10.8599548355692	37.0335471519373	gene
ENSG00000085433	1	108970214	109042113	p13.3	WDR47	0	0	534	0	4.1851770425934	0	0	0	954.33725173151	9.86668378012791	18.558968954344	gene
ENSG00000085788	8	38225218	38275558	p11.23	DDHD2	0	0	64	-0.235804984530682	5.79934386267167	8.33071788189371e-6	1.09846780197257e-5	11.4189981787208	3086.77760796249	11.4829201003262	59.9936433316932	gene
ENSG00000085872	19	16517889	16542530	p13.11	CHERP	1	0	115	0.192607528240259	5.80631748968204	3.65147369059565e-16	6.45237824413154e-16	34.945041100449	2908.04042157833	11.4899511383953	56.5718168149751	gene
ENSG00000085978	2	233210051	233295674	q37.1	ATG16L1	1	0	159	0.76211298875305	5.78557435825023	3.23072137699926e-67	1.88935196810858e-66	Inf	2915.35072338313	11.4691771319886	56.684426172214	gene
ENSG00000085998	1	46188682	46220305	p34.1	POMGNT1	1	0	38	0.452372963890626	6.6086872730397	2.97910897778768e-50	1.16445107600591e-49	Inf	5091.0370357339	12.2927511754696	99.0133552678371	gene
ENSG00000086619	1	236215555	236281985	q42.3	ERO1B	0	0	89	0	4.45968411976209	0	0	0	1391.88651147335	10.1412887448462	27.0426204741184	gene
ENSG00000086712	X	16786427	16844519	p22.2	TXLNG	1	0	503	-0.272322013469942	5.06424787029573	6.82419882463367e-16	1.19754429907551e-15	34.3389052968787	1758.06975941985	10.7471867115221	34.2202887464272	gene
ENSG00000086827	11	113733187	113773811	q23.2	ZW10	1	0	90	0	4.15166318036998	0	0	0	934.366148771904	9.83307688494135	18.1875277787065	gene
ENSG00000086848	11	111782195	111871581	q23.1	ALG9	1	0	90	-0.537094669087973	2.6831909106471	5.5762716652017e-39	1.66896104388191e-38	Inf	337.654744637842	8.35886636756308	6.57309516628864	gene
ENSG00000087053	11	95832882	95925315	q21	MTMR2	0	0	5	-0.293647400919047	5.21125878440697	1.00367352488264e-19	1.92719164223286e-19	Inf	1944.6093653836	10.8943631010705	37.83705821177	gene
ENSG00000087191	17	63827152	63832026	q23.3	PSMC5	1	0	194	0.125810722852038	7.56636425166154	1.90296083599665e-5	2.47648400829127e-5	10.6060608841792	9923.47915429301	13.2507076898523	193.121215562439	gene
ENSG00000087274	4	2843857	2930076	p16.3	ADD1	0	0	83	-0.15448395219863	7.9903622058339	8.70960701812114e-14	1.44650432564871e-13	29.5643759925521	13182.3485819706	13.6747846538208	256.38518832731	gene
ENSG00000087502	12	29337352	29381189	p11.22	ERGIC2	1	0	147	0.362236571766398	6.03925344082861	1.45982303234909e-29	3.52510486657002e-29	Inf	3441.67563619568	11.7230332371951	66.9137624892658	gene
ENSG00000087884	11	77821109	77918432	q14.1	AAMDC	0	0	76	-0.172108693681034	3.84540328881373	0.004263213714791	0.00503761574886806	5.28577202721962	805.577155621275	9.52584427032904	15.661472225654	gene
ENSG00000088038	19	54137717	54155708	q13.42	CNOT3	1	0	117	0.168625646960623	6.06500423339651	1.81272158040853e-8	2.59775565889437e-8	17.4660328553305	3527.5329019063	11.7487980361851	68.5777055280057	gene
ENSG00000088812	20	3471040	3651122	p13	ATRN	1	0	254	0.205693142149351	7.16318473049979	1.46408795195222e-13	2.41936397037978e-13	29.0501792347322	7492.19649992346	12.847432897244	145.64133323567	gene
ENSG00000088833	20	1442162	1473842	p13	NSFL1C	1	0	254	-0.0644455375312501	6.3165424550087	0.00465555506716529	0.00549360052520385	5.1986626592127	4143.80865028938	12.0004775975725	80.6387242869711	gene
ENSG00000088876	20	2481817	2524702	p13	ZNF343	1	1	254	0	3.64491979461026	0	0	0	653.816526457872	9.32501079728658	12.7194271350888	gene
ENSG00000088888	20	3846799	3876123	p13	MAVS	1	0	254	-0.314775354694551	7.02709080604917	1.84396026499202e-21	3.702244538146e-21	Inf	6848.75379023144	12.711297875669	133.243387093121	gene
ENSG00000088930	20	21303304	21389827	p11.22	XRN2	0	0	254	0.342758612304784	7.5562513222128	6.66061788699525e-28	1.54175249154597e-27	Inf	9844.53699800027	13.2405935405035	191.446150166164	gene
ENSG00000089006	20	17941597	17968980	p11.23	SNX5	1	0	254	-0.301642150707919	6.54505769200362	1.52888135814459e-22	3.14065125997513e-22	Inf	4890.00674396092	12.2290923287727	95.1203527677133	gene
ENSG00000089048	20	13714322	13784886	p12.1	ESF1	1	0	254	0	4.2245585586788	0	0	0	981.060380305925	9.90614829595847	19.0890090793187	gene
ENSG00000089063	20	5068232	5113103	p12.3	TMEM230	1	0	254	0.12245102782692	6.92294316152924	1.92295233803819e-5	2.50160094739931e-5	10.5959695427679	6354.28763952438	12.6071188583113	123.592346658417	gene
ENSG00000089091	20	18383367	18467281	p11.23	DZANK1	0	0	254	0.36010517464227	2.60930107956083	2.01612580926556e-14	3.39911531314032e-14	31.0132154677247	323.574198776072	8.28444754642106	6.29104183510622	gene
ENSG00000089123	20	13389392	13638940	p12.1	TASP1	0	0	254	0.302466044548002	4.15119297274717	9.62494640721413e-20	1.84934918754835e-19	Inf	930.302164248472	9.83262826398792	18.1061313998757	gene
ENSG00000089195	20	5937235	5950558	p12.3	TRMT6	0	0	254	0.12134286392783	4.48704078087821	3.66451208065217e-4	4.54071978900433e-4	7.69680065355526	1181.56068695226	10.1691348033833	22.9839684399072	gene
ENSG00000090316	4	1289851	1340147	p16.3	MAEA	1	0	83	0.148945598974512	5.86664934546988	1.00358693740949e-12	1.62246368056126e-12	27.1470653173243	3023.7681586817	11.5503284342455	58.81701468544	gene
ENSG00000090539	3	184380073	184390736	q27.1	CHRD	0	0	162	0.905339689211801	5.30654631347014	1.14606794314278e-24	2.47031830365578e-24	Inf	2436.60667216025	10.9895227263507	47.356180166136	gene
ENSG00000090989	4	55853616	55905034	q12	EXOC1	1	0	164	-0.0841274643244254	5.88023723228736	4.12820286871412e-4	5.10087146335736e-4	7.58041875439029	3065.03525452403	11.5639210217261	59.5924289040518	gene
ENSG00000091157	18	56651343	57036606	q21.31	WDR7	0	0	26	0.380269105113956	5.69272188503892	7.75799183113646e-20	1.49420058235355e-19	Inf	2836.72837095536	11.3762544547847	55.2126786693471	gene
ENSG00000091164	18	56597208	56651600	q21.31	TXNL1	1	0	26	0.328358013053575	6.4472375082284	3.96760568749942e-22	8.09516841286533e-22	Inf	4596.86213732464	12.1312260606961	89.37543534434	gene
ENSG00000091651	16	46689643	46698394	q11.2	ORC6	0	0	105	0.827161241823635	1.63630754526152	2.45951592931813e-47	8.9557317134467e-47	Inf	165.22017665621	7.30202758625711	3.21411033019123	gene
ENSG00000095139	11	118572390	118603033	q23.3	ARCN1	1	0	90	0.0729956463438692	7.81359219196362	0.0141609609630408	0.0163137336022805	4.09929970589998	11793.7045089312	13.4979826484894	229.520528044643	gene
ENSG00000096401	6	44387525	44450426	p21.1	CDC5L	1	1	205	0.0595859460756	6.08605136130253	0.027016226860829	0.0307053684792806	3.45213111463435	3549.94845437982	11.7698604090283	69.0818698767261	gene
ENSG00000099330	19	17226204	17229219	p13.11	OCEL1	1	0	39	0.203660082507824	5.39121415300951	1.49055059316566e-9	2.20460139847535e-9	19.9327191175444	2208.44634673447	11.0744973343879	42.9600929553766	gene
ENSG00000099810	9	21802543	21937651	p21.3	MTAP	0	0	100	0	5.03913229881267	0	0	0	1768.47849191539	10.7218902599925	34.4115452530985	gene
ENSG00000099849	11	560404	564021	p15.5	RASSF7	0	0	74	1.11694761721034	5.61287315782072	2.48152388223634e-95	3.0361434210895e-94	Inf	2596.94740166215	11.2963411452688	50.4870212363593	gene
ENSG00000100304	22	43166622	43187133	q13.2	TTLL12	0	0	37	0.734802526330965	6.74604572532287	1.19704578161684e-27	2.75409960946148e-27	Inf	6148.06042609165	12.4301218731727	119.722272686805	gene
ENSG00000100345	22	36281277	36388067	q12.3	MYH9	0	0	166	0.104553895068259	10.0385997309843	0.0035788059180438	0.00424239450104553	5.45837600934245	55362.5951127253	15.7231890574814	1076.41000882165	gene
ENSG00000100982	20	45934628	45948023	q13.12	PCIF1	1	0	170	-0.238037259680689	5.96052893977978	7.53279722737539e-24	1.59516762354106e-23	Inf	3233.25697419701	11.6442664324728	62.9201007756497	gene
ENSG00000100997	20	25294743	25390983	p11.21	ABHD12	1	0	254	0.999125318675056	6.28459974074885	5.08441706702963e-84	4.58516215751943e-83	Inf	4146.29971731779	11.9685045532471	80.6499239118214	gene
ENSG00000101236	20	3927309	4015582	p13	RNF24	0	0	254	0	5.22662366506817	0	0	0	2033.4355522842	10.9097020409067	39.5640352956063	gene
ENSG00000101247	20	13784950	13821582	p12.1	NDUFAF5	0	0	254	-0.117990960180787	2.78865924158491	3.56054982443131e-4	4.41454498533654e-4	7.72499405234218	360.942129260164	8.46502973348742	7.02489681207293	gene
ENSG00000101266	20	472498	543835	p13	CSNK2A1	0	0	254	0.341145349469544	6.73795454730972	1.91331026918176e-35	5.25090118243019e-35	Inf	5566.7003090407	12.4220684903774	108.225469885765	gene
ENSG00000101310	20	18507482	18561415	p11.23	SEC23B	0	0	254	0.781536422957973	6.79408786035565	2.57856273156799e-84	2.34288242163937e-83	Inf	5808.59331559996	12.4782190078427	112.910756986622	gene
ENSG00000101343	20	20034368	20056046	p11.23	CRNKL1	1	0	254	0.79087169785663	6.60281326412276	2.60296487564689e-72	1.72033395479968e-71	Inf	5142.47370030224	12.2868675807929	99.9347354901452	gene
ENSG00000101361	20	2652145	2658393	p13	NOP56	1	0	254	0.1710819321076	6.94764623285374	1.38266876057728e-9	2.04775889088259e-9	20.006519883006	6464.02206101585	12.6318306163358	125.637765188125	gene
ENSG00000101365	20	2658395	2664219	p13	IDH3B	1	0	254	-0.247206691801468	6.34566173206795	2.55604018788306e-21	5.10502631149709e-21	Inf	4238.89438316163	12.0296097268997	82.4362018568675	gene
ENSG00000101473	20	45841721	45857406	q13.12	ACOT8	1	0	13	0.309090111038815	4.4012817960361	6.49509971845895e-28	1.50392054591225e-27	Inf	1099.46746141319	10.0832433368366	21.4037125490875	gene
ENSG00000101474	20	24962925	24992979	p11.21	APMAP	0	0	254	0.186794812902556	7.67871455634927	1.43959603621157e-6	1.94481174427163e-6	13.1503434303202	10868.7670634307	13.3630778998874	211.223606501777	gene
ENSG00000101544	18	80109031	80147523	q23	ADNP2	0	1	26	0.200762548538572	5.02740210194359	2.89362564769632e-8	4.12633868224203e-8	17.0032902066163	1722.96360940636	10.7102826158849	33.5342658459046	gene
ENSG00000101546	18	80034358	80046397	q23	RBFA	1	0	26	0	4.77840602886929	0	0	0	1444.15370472036	10.4609647824797	28.0956604382087	gene
ENSG00000101557	18	158383	214629	p11.32	USP14	1	0	26	0.789679372266938	7.07873816769084	1.58780808404624e-37	4.58172532067091e-37	Inf	7543.04988128517	12.7629403579099	146.885088129055	gene
ENSG00000101558	18	9914002	9960021	p11.22	VAPA	1	0	26	0	8.1567395417075	0	0	0	15138.9570232621	13.8411815728844	294.142160471315	gene
ENSG00000101574	18	2537525	2571509	p11.32	METTL4	0	0	26	0	3.63850172690291	0	0	0	650.705828077736	9.31856653852422	12.6582913481355	gene
ENSG00000101624	18	12661833	12702777	p11.21	CEP76	0	0	26	0.184816962722717	2.51479454936074	1.86928531467861e-6	2.51707467156557e-6	12.8924106582755	302.336142252654	8.18932315872863	5.8813788541542404	gene
ENSG00000101639	18	12991362	13125052	p11.21	CEP192	0	0	26	0	4.75879032748266	0	0	0	1434.47866285243	10.4413091811207	27.8952697627479	gene
ENSG00000101654	18	13726660	13764558	p11.21	RNMT	0	0	26	0	5.55588678095122	0	0	0	2484.81282475073	11.2393163680409	48.3046670868527	gene
ENSG00000101695	18	32018372	32073213	q12.1	RNF125	0	0	26	-1.28172184796846	3.19087931193577	1.60318423810811e-66	9.18625837782139e-66	Inf	505.593556173899	8.86893995831877	9.83316722896083	gene
ENSG00000101745	18	9136228	9285985	p11.22	ANKRD12	0	0	26	0	6.34177307822168	0	0	0	4299.73886738945	12.0257069582434	83.6256322214322	gene
ENSG00000101751	18	54269404	54321266	q21.2	POLI	0	0	26	0.0868343180664912	5.65287226273155	0.0262978635555836	0.0299029992225248	3.47943728348747	2686.10916353523	11.3363679281932	52.2593125514144	gene
ENSG00000101752	18	21704957	21870957	q11.2	MIB1	1	0	26	0.408960281847497	6.57814156144266	2.27095411684721e-29	5.44742954710748e-29	Inf	5033.60968968094	12.2621868471838	97.7973067978009	gene
ENSG00000101782	18	23452823	23486603	q11.2	RIOK3	1	0	26	-0.0815583363867665	5.82434826642271	0.00476979049297857	0.00562335648736433	5.17518732652691	2968.06055117224	11.507988509059	57.7057946702136	gene
ENSG00000101811	X	100820359	100840932	q22.1	CSTF2	0	0	171	0.861122880362784	4.39458351490255	7.75309763849212e-78	5.96271706798804e-77	Inf	1110.46057175847	10.0765017606014	21.5898942292773	gene
ENSG00000101882	X	119920672	119943772	q24	NKAP	1	0	155	0	4.56471814675611	0	0	0	1232.91644585454	10.2469692741666	23.9796178166379	gene
ENSG00000101997	X	49235467	49250526	p11.23	CCDC22	1	0	15	0.27833313754454	5.07221629475231	3.31860734235753e-31	8.30024583951667e-31	Inf	1746.42960210529	10.7551844771007	33.9538832643784	gene
ENSG00000102030	X	153929242	153935223	q28	NAA10	1	0	21	0	5.31179701859519	0	0	0	2065.7888370107	10.9950194828079	40.1800311333615	gene
