ensemblID	community
ENSG00000087884	200
ENSG00000088038	17
ENSG00000088247	8
ENSG00000088256	17
ENSG00000088298	6
ENSG00000088325	20
ENSG00000088387	15
ENSG00000088448	15
ENSG00000088451	15
ENSG00000088682	10
ENSG00000088727	24
ENSG00000088812	54
ENSG00000088833	54
ENSG00000088876	54
ENSG00000088888	54
ENSG00000088930	54
ENSG00000089006	54
ENSG00000089022	35
ENSG00000089048	54
ENSG00000089053	35
ENSG00000089063	54
ENSG00000089091	54
ENSG00000089123	54
ENSG00000089154	35
ENSG00000089195	54
ENSG00000089220	35
ENSG00000089234	35
ENSG00000089289	25
ENSG00000089597	2
ENSG00000089685	20
ENSG00000089693	76
ENSG00000089818	76
ENSG00000089876	26
ENSG00000089902	11
ENSG00000089916	11
ENSG00000090263	9
ENSG00000090316	40
ENSG00000090372	16
ENSG00000090470	12
ENSG00000090487	12
ENSG00000090539	688
ENSG00000090615	35
ENSG00000090686	79
ENSG00000090889	20
ENSG00000090905	21
ENSG00000090989	134
ENSG00000091009	13
ENSG00000091140	9
ENSG00000091157	28
ENSG00000091164	28
ENSG00000091542	5
ENSG00000091640	5
ENSG00000091651	266
ENSG00000091732	9
ENSG00000092201	11
ENSG00000092203	11
ENSG00000092330	11
ENSG00000092439	12
ENSG00000092470	12
ENSG00000092531	12
ENSG00000092820	3
ENSG00000092853	20
ENSG00000092871	8
ENSG00000093000	18
ENSG00000093009	20
ENSG00000093183	24
ENSG00000095139	22
ENSG00000095574	26
ENSG00000095787	47
ENSG00000095906	21
ENSG00000095970	459
ENSG00000096401	34
ENSG00000099246	47
ENSG00000099330	251
ENSG00000099341	16
ENSG00000099381	21
ENSG00000099622	17
ENSG00000099800	17
ENSG00000099804	17
ENSG00000099810	600
ENSG00000099817	17
ENSG00000099821	17
ENSG00000099849	4
ENSG00000099875	17
ENSG00000099889	18
ENSG00000099899	18
ENSG00000099901	18
ENSG00000099910	18
ENSG00000099917	18
ENSG00000099940	18
ENSG00000099942	18
ENSG00000099949	18
ENSG00000099956	18
ENSG00000099958	230
ENSG00000099968	18
ENSG00000099991	18
ENSG00000099995	18
ENSG00000100023	18
ENSG00000100028	18
ENSG00000100029	18
ENSG00000100030	18
ENSG00000100056	18
ENSG00000100075	18
ENSG00000100083	18
ENSG00000100084	18
ENSG00000100099	18
ENSG00000100104	18
ENSG00000100105	18
ENSG00000100109	18
ENSG00000100124	18
ENSG00000100129	18
ENSG00000100138	18
ENSG00000100150	18
ENSG00000100151	18
ENSG00000100196	11
ENSG00000100207	18
ENSG00000100209	18
ENSG00000100211	18
ENSG00000100216	18
ENSG00000100220	18
ENSG00000100221	18
ENSG00000100225	18
ENSG00000100226	18
ENSG00000100227	18
ENSG00000100239	18
ENSG00000100241	18
ENSG00000100246	18
ENSG00000100258	18
ENSG00000100263	18
ENSG00000100271	18
ENSG00000100280	18
ENSG00000100281	18
ENSG00000100284	18
ENSG00000100294	18
ENSG00000100297	18
ENSG00000100304	211
ENSG00000100307	18
ENSG00000100319	18
ENSG00000100320	18
ENSG00000100324	18
ENSG00000100325	18
ENSG00000100330	18
ENSG00000100335	18
ENSG00000100345	221
ENSG00000100347	18
ENSG00000100348	18
ENSG00000100353	18
ENSG00000100359	18
ENSG00000100372	18
ENSG00000100380	18
ENSG00000100387	18
ENSG00000100393	18
ENSG00000100395	18
ENSG00000100401	18
ENSG00000100403	18
ENSG00000100410	18
ENSG00000100412	18
ENSG00000100413	18
ENSG00000100416	18
ENSG00000100417	18
ENSG00000100418	18
ENSG00000100425	18
ENSG00000100426	18
ENSG00000100429	18
ENSG00000100448	32
ENSG00000100461	11
ENSG00000100462	11
ENSG00000100483	11
ENSG00000100485	11
ENSG00000100519	11
ENSG00000100526	20
ENSG00000100528	11
ENSG00000100532	11
ENSG00000100567	11
ENSG00000100575	11
ENSG00000100577	11
ENSG00000100580	11
ENSG00000100583	11
ENSG00000100591	11
ENSG00000100601	11
ENSG00000100603	11
ENSG00000100614	11
ENSG00000100625	11
ENSG00000100632	11
ENSG00000100714	11
ENSG00000100722	11
ENSG00000100731	11
ENSG00000100764	11
ENSG00000100796	11
ENSG00000100804	11
ENSG00000100811	11
ENSG00000100813	11
ENSG00000100815	11
ENSG00000100823	11
ENSG00000100865	11
ENSG00000100883	11
ENSG00000100888	11
ENSG00000100897	11
ENSG00000100902	11
ENSG00000100911	11
ENSG00000100938	11
ENSG00000100949	11
ENSG00000100982	100
ENSG00000100997	54
ENSG00000101126	6
ENSG00000101138	6
ENSG00000101146	6
ENSG00000101150	6
ENSG00000101152	6
ENSG00000101158	6
ENSG00000101161	6
ENSG00000101166	6
ENSG00000101181	6
ENSG00000101182	6
ENSG00000101189	6
ENSG00000101191	6
ENSG00000101193	6
ENSG00000101199	6
ENSG00000101216	6
ENSG00000101236	54
ENSG00000101246	6
ENSG00000101247	54
ENSG00000101266	54
ENSG00000101310	54
ENSG00000101337	6
ENSG00000101343	54
ENSG00000101361	54
ENSG00000101365	54
ENSG00000101367	6
ENSG00000101391	6
ENSG00000101421	6
ENSG00000101447	20
ENSG00000101473	95
ENSG00000101474	54
ENSG00000101544	28
ENSG00000101546	28
ENSG00000101557	28
ENSG00000101558	28
ENSG00000101574	28
ENSG00000101624	28
ENSG00000101639	28
ENSG00000101654	28
ENSG00000101695	28
ENSG00000101745	28
ENSG00000101751	28
ENSG00000101752	28
ENSG00000101782	28
ENSG00000101811	439
ENSG00000101882	158
ENSG00000101997	222
ENSG00000102030	111
ENSG00000102078	129
ENSG00000102081	77
ENSG00000102096	230
ENSG00000102100	197
ENSG00000102181	551
ENSG00000102312	105
ENSG00000102316	436
ENSG00000102401	172
ENSG00000102471	15
ENSG00000102531	15
ENSG00000102543	15
ENSG00000102572	15
ENSG00000102580	15
ENSG00000102595	15
ENSG00000102606	15
ENSG00000102710	15
ENSG00000102738	15
ENSG00000102743	15
ENSG00000102753	15
ENSG00000102755	84
ENSG00000102763	15
ENSG00000102780	15
ENSG00000102786	15
ENSG00000102796	15
ENSG00000102805	15
ENSG00000102870	21
ENSG00000102882	377
ENSG00000102893	266
ENSG00000102898	10
ENSG00000102900	10
ENSG00000102901	10
ENSG00000102910	266
ENSG00000102921	266
ENSG00000102977	10
ENSG00000102978	10
ENSG00000102981	10
ENSG00000103005	10
ENSG00000103018	10
ENSG00000103024	17
ENSG00000103035	10
ENSG00000103037	10
ENSG00000103051	10
ENSG00000103091	10
ENSG00000103111	10
ENSG00000103126	21
ENSG00000103168	10
ENSG00000103194	10
ENSG00000103199	21
ENSG00000103245	21
ENSG00000103254	17
ENSG00000103266	21
ENSG00000103275	21
ENSG00000103326	21
ENSG00000103343	21
ENSG00000103356	21
ENSG00000103415	21
ENSG00000103423	21
ENSG00000103429	21
ENSG00000103494	266
ENSG00000103496	21
ENSG00000103502	21
ENSG00000103507	21
ENSG00000103510	21
ENSG00000103549	21
ENSG00000103550	21
ENSG00000103591	12
ENSG00000103599	12
ENSG00000103671	12
ENSG00000103769	12
ENSG00000103876	379
ENSG00000103932	12
ENSG00000103978	12
ENSG00000103994	12
ENSG00000104047	315
ENSG00000104067	12
ENSG00000104131	12
ENSG00000104133	12
ENSG00000104142	12
ENSG00000104147	20
ENSG00000104164	12
ENSG00000104218	14
ENSG00000104221	33
ENSG00000104228	19
ENSG00000104290	19
ENSG00000104299	19
ENSG00000104343	14
ENSG00000104365	33
ENSG00000104388	14
ENSG00000104442	14
ENSG00000104472	30
ENSG00000104524	30
ENSG00000104529	30
ENSG00000104611	19
ENSG00000104613	19
ENSG00000104626	19
ENSG00000104635	19
ENSG00000104643	19
ENSG00000104660	19
ENSG00000104671	19
ENSG00000104679	19
ENSG00000104689	19
ENSG00000104691	19
ENSG00000104695	19
ENSG00000104714	19
ENSG00000104731	10
ENSG00000104756	19
ENSG00000104763	19
ENSG00000104765	19
ENSG00000104825	16
ENSG00000104853	16
ENSG00000104856	248
ENSG00000104885	17
ENSG00000104886	17
ENSG00000104897	17
ENSG00000104901	615
ENSG00000104946	17
ENSG00000104953	229
ENSG00000104960	17
ENSG00000104964	17
ENSG00000104969	17
ENSG00000104973	17
ENSG00000105053	17
ENSG00000105063	17
ENSG00000105136	395
ENSG00000105176	272
ENSG00000105197	16
ENSG00000105202	43
ENSG00000105229	17
ENSG00000105248	8
ENSG00000105258	16
ENSG00000105298	17
ENSG00000105325	17
ENSG00000105341	62
ENSG00000105372	43
ENSG00000105373	43
ENSG00000105374	38
ENSG00000105401	42
ENSG00000105402	16
ENSG00000105438	16
ENSG00000105447	17
ENSG00000105483	16
ENSG00000105492	32
ENSG00000105516	447
ENSG00000105520	212
ENSG00000105556	17
ENSG00000105583	42
ENSG00000105618	17
ENSG00000105640	43
ENSG00000105662	55
ENSG00000105669	188
ENSG00000105671	188
ENSG00000105677	16
ENSG00000105700	43
ENSG00000105723	16
ENSG00000105778	29
ENSG00000105793	9
ENSG00000105819	9
ENSG00000105821	9
ENSG00000105829	9
ENSG00000105856	9
ENSG00000105865	9
ENSG00000105879	9
ENSG00000105953	29
ENSG00000105968	29
ENSG00000105974	596
ENSG00000105983	9
ENSG00000105993	9
ENSG00000105996	632
ENSG00000105997	632
ENSG00000106004	632
ENSG00000106006	632
ENSG00000106009	29
ENSG00000106012	29
ENSG00000106025	215
ENSG00000106028	9
ENSG00000106052	152
ENSG00000106086	204
ENSG00000106105	29
ENSG00000106144	9
ENSG00000106244	9
ENSG00000106245	9
ENSG00000106246	9
ENSG00000106263	29
ENSG00000106268	29
ENSG00000106290	9
ENSG00000106330	9
ENSG00000106344	9
ENSG00000106346	29
ENSG00000106351	9
ENSG00000106355	29
ENSG00000106367	9
ENSG00000106399	29
ENSG00000106400	9
ENSG00000106460	29
ENSG00000106477	9
ENSG00000106479	9
ENSG00000106565	701
ENSG00000106588	29
ENSG00000106591	29
ENSG00000106605	573
ENSG00000106608	29
ENSG00000106615	9
ENSG00000106617	9
ENSG00000106628	29
ENSG00000106635	9
ENSG00000106636	29
ENSG00000106682	9
ENSG00000106803	41
ENSG00000106993	48
ENSG00000107036	48
ENSG00000107140	48
ENSG00000107185	10
ENSG00000107223	41
ENSG00000107262	505
ENSG00000107341	48
ENSG00000107566	26
ENSG00000107651	26
ENSG00000107669	26
ENSG00000107672	26
ENSG00000107815	26
ENSG00000107816	26
ENSG00000107819	26
ENSG00000107829	26
ENSG00000107862	26
ENSG00000107872	17
ENSG00000107874	26
ENSG00000107882	26
ENSG00000107897	47
ENSG00000107929	47
ENSG00000107937	47
ENSG00000107949	470
ENSG00000107951	47
ENSG00000107959	47
ENSG00000107960	26
ENSG00000108010	26
ENSG00000108055	26
ENSG00000108094	47
ENSG00000108100	47
ENSG00000108106	17
ENSG00000108107	43
ENSG00000108256	27
ENSG00000108262	27
ENSG00000108298	10
ENSG00000108306	10
ENSG00000108344	10
ENSG00000108349	10
ENSG00000108389	1
ENSG00000108395	1
ENSG00000108406	1
ENSG00000108423	1
ENSG00000108439	301
ENSG00000108443	1
ENSG00000108465	1
ENSG00000108468	1
ENSG00000108474	5
ENSG00000108506	1
ENSG00000108509	5
ENSG00000108510	1
ENSG00000108518	5
ENSG00000108523	5
ENSG00000108528	5
ENSG00000108557	5
ENSG00000108559	5
ENSG00000108561	5
ENSG00000108587	27
ENSG00000108588	1
ENSG00000108590	5
ENSG00000108591	5
ENSG00000108592	1
ENSG00000108599	5
ENSG00000108604	1
ENSG00000108641	5
ENSG00000108651	8
ENSG00000108666	8
ENSG00000108671	8
ENSG00000108733	8
ENSG00000108774	8
ENSG00000108788	8
ENSG00000108819	1
ENSG00000108821	39
ENSG00000108826	1
ENSG00000108829	1
ENSG00000108848	1
ENSG00000108883	8
ENSG00000108953	5
ENSG00000108961	5
ENSG00000108963	5
ENSG00000109016	5
ENSG00000109066	31
ENSG00000109079	27
ENSG00000109083	27
ENSG00000109103	27
ENSG00000109111	27
ENSG00000109118	27
ENSG00000109133	40
ENSG00000109180	40
ENSG00000109475	43
ENSG00000109519	40
ENSG00000109674	20
ENSG00000109685	40
ENSG00000109736	40
ENSG00000109805	20
ENSG00000109917	22
ENSG00000109919	4
ENSG00000110011	2
ENSG00000110013	22
ENSG00000110046	2
ENSG00000110057	2
ENSG00000110060	22
ENSG00000110066	2
ENSG00000110075	2
ENSG00000110080	22
ENSG00000110107	2
ENSG00000110108	2
ENSG00000110172	352
ENSG00000110218	352
ENSG00000110237	200
ENSG00000110274	22
ENSG00000110330	22
ENSG00000110344	22
ENSG00000110367	22
ENSG00000110395	22
ENSG00000110422	4
ENSG00000110429	4
ENSG00000110435	4
ENSG00000110442	4
ENSG00000110448	38
ENSG00000110497	4
ENSG00000110536	4
ENSG00000110583	2
ENSG00000110619	4
ENSG00000110696	4
ENSG00000110700	4
ENSG00000110711	2
ENSG00000110713	4
ENSG00000110717	2
ENSG00000110719	2
ENSG00000110756	4
ENSG00000110768	4
ENSG00000110931	35
ENSG00000111011	35
ENSG00000111142	68
ENSG00000111203	250
ENSG00000111206	20
ENSG00000111229	35
ENSG00000111231	35
ENSG00000111237	35
ENSG00000111300	35
ENSG00000111321	76
ENSG00000111331	391
ENSG00000111335	391
ENSG00000111361	35
ENSG00000111364	35
ENSG00000111445	35
ENSG00000111540	71
ENSG00000111639	76
ENSG00000111652	76
ENSG00000111664	616
ENSG00000111665	20
ENSG00000111667	76
ENSG00000111669	76
ENSG00000111671	383
ENSG00000111678	76
ENSG00000111679	76
ENSG00000111684	324
ENSG00000111707	35
ENSG00000111737	35
ENSG00000111785	233
ENSG00000111786	35
ENSG00000111790	86
ENSG00000111801	277
ENSG00000111832	3
ENSG00000111845	70
ENSG00000111875	3
ENSG00000111877	3
ENSG00000111907	571
ENSG00000111911	3
ENSG00000112033	34
ENSG00000112039	34
ENSG00000112078	34
ENSG00000112110	3
ENSG00000112146	189
ENSG00000112159	3
ENSG00000112167	34
ENSG00000112200	339
ENSG00000112210	187
ENSG00000112234	336
ENSG00000112237	3
ENSG00000112249	3
ENSG00000112282	3
ENSG00000112304	92
ENSG00000112306	43
ENSG00000112335	3
ENSG00000112365	3
ENSG00000112367	3
ENSG00000112379	3
ENSG00000112578	34
ENSG00000112584	3
ENSG00000112592	3
ENSG00000112624	34
ENSG00000112640	34
ENSG00000112651	34
ENSG00000112659	34
ENSG00000112695	3
ENSG00000112697	3
ENSG00000112701	3
ENSG00000112742	20
ENSG00000112769	155
ENSG00000112796	672
ENSG00000112851	13
ENSG00000112941	60
ENSG00000112983	282
ENSG00000112984	20
ENSG00000113013	13
ENSG00000113048	13
ENSG00000113068	13
ENSG00000113141	13
ENSG00000113163	226
ENSG00000113194	13
ENSG00000113211	138
ENSG00000113212	138
ENSG00000113240	13
ENSG00000113282	13
ENSG00000113312	13
ENSG00000113360	60
ENSG00000113368	20
ENSG00000113384	60
ENSG00000113456	60
ENSG00000113460	60
ENSG00000113569	60
ENSG00000113575	13
ENSG00000113593	13
ENSG00000113595	13
ENSG00000113597	13
ENSG00000113643	13
ENSG00000113721	176
ENSG00000113811	24
ENSG00000113812	24
ENSG00000113845	103
ENSG00000113851	91
ENSG00000114062	12
ENSG00000114098	103
ENSG00000114302	24
ENSG00000114316	24
ENSG00000114331	37
ENSG00000114353	24
ENSG00000114354	66
ENSG00000114383	24
ENSG00000114388	24
ENSG00000114391	43
ENSG00000114395	24
ENSG00000114503	37
ENSG00000114648	24
ENSG00000114650	24
ENSG00000114656	674
ENSG00000114670	103
ENSG00000114686	103
ENSG00000114735	24
ENSG00000114738	24
ENSG00000114742	24
ENSG00000114745	24
ENSG00000114757	438
ENSG00000114767	24
ENSG00000114796	37
ENSG00000114857	24
ENSG00000114867	37
ENSG00000114902	24
ENSG00000114904	24
ENSG00000114942	43
ENSG00000115085	38
ENSG00000115128	143
ENSG00000115163	20
ENSG00000115267	391
ENSG00000115268	43
ENSG00000115286	17
ENSG00000115318	104
ENSG00000115325	104
ENSG00000115392	679
ENSG00000115484	143
ENSG00000115541	3
ENSG00000115598	262
ENSG00000115602	32
ENSG00000115694	115
ENSG00000115828	257
ENSG00000115839	258
ENSG00000115840	468
ENSG00000115904	58
ENSG00000115993	575
ENSG00000116030	110
ENSG00000116039	51
ENSG00000116120	110
ENSG00000116138	79
ENSG00000116161	48
ENSG00000116198	25
ENSG00000116212	610
ENSG00000116213	25
ENSG00000116237	25
ENSG00000116251	25
ENSG00000116266	7
ENSG00000116273	25
ENSG00000116288	25
ENSG00000116455	7
ENSG00000116459	7
ENSG00000116473	7
ENSG00000116489	7
ENSG00000116539	36
ENSG00000116580	36
ENSG00000116663	330
ENSG00000116670	330
ENSG00000116685	79
ENSG00000116688	79
ENSG00000116752	7
ENSG00000116754	328
ENSG00000116793	7
ENSG00000116824	38
ENSG00000116830	404
ENSG00000116863	67
ENSG00000116898	67
ENSG00000116903	45
ENSG00000116906	45
ENSG00000116918	45
ENSG00000116990	186
ENSG00000117118	79
ENSG00000117133	7
ENSG00000117151	7
ENSG00000117155	7
ENSG00000117222	183
ENSG00000117305	353
ENSG00000117308	353
ENSG00000117399	20
ENSG00000117408	81
ENSG00000117448	342
ENSG00000117450	342
ENSG00000117505	7
ENSG00000117543	7
ENSG00000117597	45
ENSG00000117650	20
ENSG00000117697	45
ENSG00000117713	79
ENSG00000117724	20
ENSG00000117748	79
ENSG00000117751	79
ENSG00000117758	79
ENSG00000117859	458
ENSG00000117862	334
ENSG00000117868	9
ENSG00000118046	17
ENSG00000118058	22
ENSG00000118096	22
ENSG00000118181	22
ENSG00000118363	200
ENSG00000118369	200
ENSG00000118412	3
ENSG00000118454	328
ENSG00000118482	34
ENSG00000118496	273
ENSG00000118503	128
ENSG00000118518	3
ENSG00000118523	46
ENSG00000118564	308
ENSG00000118655	7
ENSG00000118680	28
ENSG00000118689	3
ENSG00000118690	3
ENSG00000118705	6
ENSG00000118873	45
ENSG00000118894	21
ENSG00000118939	15
ENSG00000118946	65
ENSG00000119004	74
ENSG00000119013	110
ENSG00000119138	53
ENSG00000119203	143
ENSG00000119231	37
ENSG00000119285	45
ENSG00000119383	41
ENSG00000119392	41
ENSG00000119396	41
ENSG00000119414	41
ENSG00000119446	41
ENSG00000119523	41
ENSG00000119537	28
ENSG00000119541	28
ENSG00000119559	17
ENSG00000119574	17
ENSG00000119616	11
ENSG00000119638	11
ENSG00000119650	11
ENSG00000119669	11
ENSG00000119682	11
ENSG00000119684	11
ENSG00000119685	11
ENSG00000119688	11
ENSG00000119689	11
ENSG00000119705	11
ENSG00000119718	11
ENSG00000119723	357
ENSG00000119760	143
ENSG00000119906	26
ENSG00000119912	26
ENSG00000119917	391
ENSG00000119922	391
ENSG00000119953	26
ENSG00000119965	26
ENSG00000120029	26
ENSG00000120071	8
ENSG00000120075	633
ENSG00000120093	633
ENSG00000120156	65
ENSG00000120158	175
ENSG00000120159	48
ENSG00000120253	3
ENSG00000120256	3
ENSG00000120265	3
ENSG00000120314	13
ENSG00000120322	138
ENSG00000120324	138
ENSG00000120327	138
ENSG00000120328	138
ENSG00000120438	3
ENSG00000120451	22
ENSG00000120458	22
ENSG00000120533	14
ENSG00000120539	47
ENSG00000120616	47
ENSG00000120662	15
ENSG00000120685	15
ENSG00000120686	15
ENSG00000120688	15
ENSG00000120690	15
ENSG00000120694	11
ENSG00000120696	15
ENSG00000120697	15
ENSG00000120699	15
ENSG00000120705	13
ENSG00000120733	13
ENSG00000120738	46
ENSG00000120784	16
ENSG00000120860	35
ENSG00000120889	19
ENSG00000120896	19
ENSG00000120899	19
ENSG00000120910	19
ENSG00000120915	19
ENSG00000120925	33
ENSG00000120942	79
ENSG00000120948	125
ENSG00000121022	14
ENSG00000121058	1
ENSG00000121060	10
ENSG00000121067	1
ENSG00000121073	1
ENSG00000121101	556
ENSG00000121152	20
ENSG00000121310	309
ENSG00000121316	649
ENSG00000121406	395
ENSG00000121417	395
ENSG00000121542	103
ENSG00000121579	66
ENSG00000121680	4
ENSG00000121741	15
ENSG00000121766	490
ENSG00000121879	37
ENSG00000121892	40
ENSG00000121895	237
ENSG00000121905	121
ENSG00000121940	7
ENSG00000121988	258
ENSG00000122033	15
ENSG00000122034	15
ENSG00000122068	37
ENSG00000122126	475
ENSG00000122188	230
ENSG00000122376	26
ENSG00000122386	21
ENSG00000122390	21
ENSG00000122406	43
ENSG00000122435	7
ENSG00000122481	7
ENSG00000122482	7
ENSG00000122484	7
ENSG00000122490	28
ENSG00000122507	29
ENSG00000122512	29
ENSG00000122515	29
ENSG00000122545	29
ENSG00000122557	29
ENSG00000122565	29
ENSG00000122592	632
ENSG00000122678	29
ENSG00000122687	29
ENSG00000122692	48
ENSG00000122696	646
ENSG00000122705	48
ENSG00000122741	646
ENSG00000122861	96
ENSG00000122877	46
ENSG00000122882	26
ENSG00000122958	26
ENSG00000122965	35
ENSG00000122970	35
ENSG00000123064	35
ENSG00000123091	334
ENSG00000123096	542
ENSG00000123106	86
ENSG00000123144	42
ENSG00000123178	15
ENSG00000123179	15
ENSG00000123200	15
ENSG00000123338	85
ENSG00000123349	25
ENSG00000123358	46
ENSG00000123444	4
ENSG00000123472	344
ENSG00000123485	20
ENSG00000123552	336
ENSG00000123908	10
ENSG00000124006	538
ENSG00000124074	10
ENSG00000124104	95
ENSG00000124155	228
ENSG00000124164	6
ENSG00000124172	6
ENSG00000124198	116
ENSG00000124203	38
ENSG00000124209	6
ENSG00000124214	116
ENSG00000124217	6
ENSG00000124222	6
ENSG00000124228	116
ENSG00000124279	60
ENSG00000124383	506
ENSG00000124422	5
ENSG00000124459	97
ENSG00000124523	242
ENSG00000124541	34
ENSG00000124562	34
ENSG00000124570	432
ENSG00000124571	34
ENSG00000124608	34
ENSG00000124614	43
ENSG00000124641	34
ENSG00000124659	34
ENSG00000124688	34
ENSG00000124702	34
ENSG00000124733	34
ENSG00000124784	70
ENSG00000125107	10
ENSG00000125124	10
ENSG00000125166	10
ENSG00000125247	15
ENSG00000125304	15
ENSG00000125356	43
ENSG00000125375	11
ENSG00000125386	40
ENSG00000125409	515
ENSG00000125434	5
ENSG00000125450	31
ENSG00000125459	36
ENSG00000125484	41
ENSG00000125485	41
ENSG00000125503	17
ENSG00000125505	17
ENSG00000125520	6
ENSG00000125534	6
ENSG00000125633	10
ENSG00000125651	8
ENSG00000125652	8
ENSG00000125656	8
ENSG00000125686	10
ENSG00000125691	10
ENSG00000125779	54
ENSG00000125810	65
ENSG00000125814	54
ENSG00000125817	54
ENSG00000125818	54
ENSG00000125826	54
ENSG00000125834	54
ENSG00000125835	54
ENSG00000125841	54
ENSG00000125843	54
ENSG00000125846	54
ENSG00000125863	54
ENSG00000125868	54
ENSG00000125870	54
ENSG00000125871	54
ENSG00000125875	54
ENSG00000125877	54
ENSG00000125885	54
ENSG00000125898	54
ENSG00000125901	54
ENSG00000125912	17
ENSG00000125952	11
ENSG00000125968	384
ENSG00000125970	6
