ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
hsa05140	Leishmaniasis	9/11	39/2757	4.56516145841326e-16	7.13306477877071e-16	3.00339569632451e-17	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa05322	Systemic lupus erythematosus	9/11	39/2757	4.56516145841326e-16	7.13306477877071e-16	3.00339569632451e-17	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa04658	Th1 and Th2 cell differentiation	9/11	48/2757	3.59141183204418e-15	5.28148798830026e-15	2.22378441612643e-16	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa05164	Influenza A	10/11	85/2757	4.87974947102348e-15	6.77742982086595e-15	2.85365466141724e-16	3123/3117/3127/3111/3108/3122/3115/3113/3119/4261	10	316
hsa04659	Th17 cell differentiation	9/11	52/2757	7.85759806668124e-15	1.03389448245806e-14	4.35323992613919e-16	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa04145	Phagosome	9/11	59/2757	2.67125098121837e-14	3.33906372652296e-14	1.4059215690623e-15	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa04514	Cell adhesion molecules (CAMs)	9/11	61/2757	3.68165979610403e-14	4.38292832869527e-14	1.84544350681906e-15	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa05169	Epstein-Barr virus infection	9/11	111/2757	1.03731894335739e-11	1.17877152654249e-11	4.96324853281049e-13	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa05166	Human T-cell leukemia virus 1 infection	9/11	120/2757	2.13352570347822e-11	2.31904967769372e-11	9.76441969555251e-13	3123/3117/3127/3111/3108/3122/3115/3113/3119	9	316
hsa05168	Herpes simplex virus 1 infection	10/11	204/2757	4.11417313507656e-11	4.28559701570475e-11	1.80446190134937e-12	3123/3117/3127/3111/3108/3122/3115/3113/3119/972	10	316
