comm1	comm2	jaccard
381	69	0
381	147	0
381	221	0
381	112	0.045454545454545456
381	111	0
381	213	0
381	70	0
381	73	0
381	151	0
381	114	0
381	209	0
381	128	0
381	253	0
381	134	1
381	168	0
381	185	0
381	108	0
381	197	0
381	152	0
381	176	0
381	104	0
381	123	0
381	201	0
91	32	0
91	9	0
91	174	0
91	155	0
91	10	0
91	144	0
91	95	0
91	149	0
91	120	0
91	175	0
91	173	0
91	97	0
91	86	0
91	69	0
91	147	0
91	221	0
91	112	0
91	111	0
91	213	0
91	70	0
91	73	0
91	151	0
91	114	0
91	209	0
91	128	0
91	253	0
91	134	0
91	168	1
91	185	0
91	108	0
91	197	0
91	152	0
91	176	0
91	104	0
91	123	0
91	201	0
65	32	0
65	9	0
65	174	0
65	155	0
65	10	0
65	144	0
65	95	0
65	149	0
65	120	0
65	175	0
65	173	0
65	97	0
65	86	0
65	69	0
65	147	0
65	221	0
65	112	0
65	111	0
65	213	0
65	70	0
65	73	0
65	151	0
65	114	0
65	209	0
65	128	0
65	253	0
65	134	0
65	168	0
65	185	0
65	108	0.4444444444444444
65	197	0
65	152	0
65	176	0
65	104	0
65	123	0
65	201	0
95	32	0
95	9	0
95	174	0
95	155	0
95	10	0
95	144	0
95	95	0
95	149	0
95	120	0
95	175	0
95	173	0.3333333333333333
95	97	0
95	86	0
95	69	0
95	147	0
95	221	0
95	112	0
95	111	0
95	213	0
95	70	0
95	73	0
95	151	0.4
95	114	0
95	209	0
95	128	0
95	253	0
95	134	0
95	168	0
95	185	0
95	108	0
95	197	1
95	152	0
95	176	0
95	104	0
95	123	0
95	201	0
539	32	0
539	9	0.05263157894736842
539	174	0
539	155	0
539	10	0
539	144	0
539	95	0
539	149	0
539	120	0
539	175	0
539	173	0
539	97	0
539	86	0
539	69	0
539	147	0
539	221	0
539	112	0
539	111	0
539	213	0
539	70	0
539	73	0
539	151	0
539	114	0
539	209	0
539	128	0
539	253	0
539	134	0
539	168	0
539	185	0
539	108	0
539	197	0
539	152	1
539	176	0
539	104	0
539	123	0
539	201	0
87	32	0
87	9	0
87	174	0
87	155	0
87	10	0
87	144	0
87	95	0
87	149	0
87	120	0
87	175	0
87	173	0
87	97	0
87	86	0
87	69	0
87	147	0
87	221	0
87	112	0
87	111	0
87	213	0
87	70	0
87	73	0
87	151	0
87	114	0
87	209	0
87	128	0
87	253	0
87	134	0
87	168	0
87	185	0
87	108	0
87	197	0
87	152	0
87	176	1
87	104	0
87	123	0
87	201	0
572	32	0
572	9	0.017857142857142856
572	174	0
572	155	0
572	10	0
572	144	0
572	95	0
572	149	0.07142857142857142
572	120	0.10526315789473684
572	175	0
572	173	0
572	97	0
572	86	0.2857142857142857
572	69	0
572	147	0.05714285714285714
572	221	0
572	112	0
572	111	0
572	213	0
572	70	0
572	73	0
572	151	0
572	114	0
572	209	0
572	128	0
572	253	0
572	134	0
572	168	0
572	185	0
572	108	0
572	197	0
572	152	0
572	176	0
572	104	1
572	123	0
572	201	0
620	32	0
620	9	0
620	174	0
620	155	0
620	10	0
620	144	0
620	95	0
620	149	0
620	120	0
620	175	0
620	173	0
620	97	0
620	86	0
620	69	0
620	147	0
620	221	0
620	112	0.14285714285714285
620	111	0
620	213	0
620	70	0
620	73	0.3333333333333333
620	151	0
620	114	0
620	209	0
620	128	0
620	253	0
620	134	0
620	168	0
620	185	0
620	108	0
620	197	0
620	152	0
620	176	0
620	104	0
620	123	1
620	201	1
122	32	0
122	9	0
122	174	0
122	155	0
122	10	0
122	144	0
122	95	0
122	149	0
122	120	0
122	175	0
122	173	0
122	97	0
122	86	0
122	69	0
122	147	0
122	221	0
122	112	0.14285714285714285
122	111	0
122	213	0
122	70	0
122	73	0.3333333333333333
122	151	0
122	114	0
122	209	0
122	128	0
122	253	0
122	134	0
122	168	0
122	185	0
122	108	0
122	197	0
122	152	0
122	176	0
122	104	0
122	123	1
122	201	1
