comm1	comm2	jaccard
95	155	0
95	10	0
95	144	0.03225806451612903
95	95	0
95	149	0.043478260869565216
95	120	0.07142857142857142
95	175	0
95	173	0
95	97	0
95	86	0.058823529411764705
95	69	0
95	147	1
95	221	0
95	112	0
95	111	0
95	213	0
95	70	0
95	73	0
95	151	0
95	114	0
95	209	0
95	128	0
95	253	0
95	134	0
95	168	0
95	185	0
95	108	0
95	197	0
95	152	0
95	176	0
95	104	0.05714285714285714
95	123	0
95	201	0
107	32	0
107	9	0
107	174	0
107	155	0
107	10	0
107	144	0
107	95	0
107	149	0
107	120	0
107	175	0
107	173	0
107	97	0
107	86	0
107	69	0
107	147	0
107	221	0
107	112	1
107	111	0
107	213	0
107	70	0
107	73	0.1111111111111111
107	151	0
107	114	0
107	209	0
107	128	0
107	253	0
107	134	0.045454545454545456
107	168	0
107	185	0
107	108	0
107	197	0
107	152	0
107	176	0
107	104	0
107	123	0.14285714285714285
107	201	0.14285714285714285
111	32	0
111	9	0
111	174	0
111	155	0
111	10	0
111	144	0
111	95	0
111	149	0
111	120	0
111	175	0
111	173	0
111	97	0
111	86	0
111	69	0
111	147	0
111	221	0
111	112	0
111	111	1
111	213	0
111	70	0
111	73	0
111	151	0
111	114	0
111	209	0
111	128	0
111	253	0
111	134	0
111	168	0
111	185	0
111	108	0
111	197	0
111	152	0
111	176	0
111	104	0
111	123	0
111	201	0
136	32	0
136	9	0
136	174	0.012987012987012988
136	155	0
136	10	0.018518518518518517
136	144	0
136	95	0
136	149	0
136	120	0
136	175	0.043478260869565216
136	173	0
136	97	0.014492753623188406
136	86	0
136	69	0
136	147	0
136	221	0
136	112	0
136	111	0
136	213	0
136	70	1
136	73	0
136	151	0
136	114	0
136	209	0
136	128	0
136	253	0
136	134	0
136	168	0
136	185	0
136	108	0
136	197	0
136	152	0
136	176	0
136	104	0
136	123	0
136	201	0
138	32	0
138	9	0
138	174	0
138	155	0
138	10	0
138	144	0
138	95	0
138	149	0
138	120	0
138	175	0
138	173	0
138	97	0
138	86	0
138	69	0
138	147	0
138	221	0
138	112	0.1
138	111	0
138	213	0
138	70	0
138	73	0.4
138	151	0
138	114	0
138	209	0
138	128	0
138	253	0
138	134	0
138	168	0
138	185	0
138	108	0
138	197	0
138	152	0
138	176	0
138	104	0
138	123	0.25
138	201	0.25
142	32	0
142	9	0
142	174	0
142	155	0
142	10	0
142	144	0
142	95	0
142	149	0
142	120	0
142	175	0
142	173	0.375
142	97	0
142	86	0
142	69	0
142	147	0
142	221	0
142	112	0
142	111	0
142	213	0
142	70	0
142	73	0
142	151	1
142	114	0
142	209	0
142	128	0
142	253	0
142	134	0
142	168	0
142	185	0
142	108	0
142	197	0.4
142	152	0
142	176	0
142	104	0
142	123	0
142	201	0
184	32	0
184	9	0
184	174	0
184	155	0
184	10	0
184	144	0
184	95	0
184	149	0
184	120	0
184	175	0
184	173	0
184	97	0
184	86	0
184	69	0
184	147	0
184	221	0
184	112	0
184	111	0
184	213	0
184	70	0
184	73	0
184	151	0
184	114	1
184	209	0
184	128	0
184	253	0
184	134	0
184	168	0
184	185	0
184	108	0
184	197	0
184	152	0
184	176	0
184	104	0
184	123	0
184	201	0
203	32	0
203	9	0
203	174	0
203	155	0
203	10	0
203	144	0
203	95	0
203	149	0
203	120	0
203	175	0
203	173	0
203	97	0
203	86	0
203	69	0
203	147	0
203	221	0
203	112	0
203	111	0
203	213	0
203	70	0
203	73	0
203	151	0
203	114	0
203	209	0
203	128	0
203	253	0
203	134	0
203	168	0
203	185	0
203	108	0
203	197	0
203	152	0
203	176	0
203	104	0
203	123	0
203	201	0
222	32	0
222	9	0
222	174	0
222	155	0
222	10	0
222	144	0
222	95	0
222	149	0
222	120	0
222	175	0
222	173	0
222	97	0
222	86	0
222	69	0
222	147	0
222	221	0
222	112	0.045454545454545456
222	111	0
222	213	0
222	70	0
222	73	0
222	151	0
222	114	0
222	209	0
222	128	0
222	253	0
222	134	1
222	168	0
222	185	0
222	108	0
222	197	0
222	152	0
222	176	0
222	104	0
222	123	0
222	201	0
255	32	0
255	9	0
255	174	0
255	155	0
255	10	0
255	144	0
255	95	0
255	149	0
255	120	0
255	175	0
255	173	0
255	97	0
255	86	0
255	69	0
255	147	0
255	221	0
255	112	0
255	111	0
255	213	0
255	70	0
255	73	0
255	151	0
255	114	0
255	209	0
255	128	0
255	253	0
255	134	0
255	168	1
255	185	0
255	108	0
255	197	0
255	152	0
255	176	0
255	104	0
255	123	0
255	201	0
356	32	0
356	9	0
356	174	0
356	155	0
356	10	0
356	144	0
356	95	0
356	149	0
356	120	0
356	175	0
356	173	0
356	97	0
356	86	0
356	69	0
356	147	0
356	221	0
356	112	0
356	111	0
356	213	0
356	70	0
356	73	0
356	151	0
356	114	0
356	209	0
356	128	0
356	253	0
356	134	0
356	168	0
356	185	0
356	108	0.4444444444444444
356	197	0
356	152	0
356	176	0
356	104	0
356	123	0
356	201	0
413	32	0
413	9	0
413	174	0
413	155	0
413	10	0
413	144	0
413	95	0
413	149	0
413	120	0
413	175	0
413	173	0.3333333333333333
413	97	0
413	86	0
413	69	0
413	147	0
413	221	0
413	112	0
413	111	0
413	213	0
413	70	0
413	73	0
413	151	0.4
413	114	0
413	209	0
413	128	0
413	253	0
413	134	0
413	168	0
413	185	0
413	108	0
413	197	1
413	152	0
413	176	0
413	104	0
413	123	0
413	201	0
482	32	0
482	9	0.05263157894736842
482	174	0
482	155	0
482	10	0
482	144	0
482	95	0
482	149	0
482	120	0
482	175	0
482	173	0
482	97	0
482	86	0
482	69	0
482	147	0
482	221	0
482	112	0
482	111	0
482	213	0
482	70	0
482	73	0
482	151	0
482	114	0
482	209	0
482	128	0
482	253	0
482	134	0
482	168	0
482	185	0
482	108	0
482	197	0
482	152	1
482	176	0
482	104	0
482	123	0
482	201	0
490	32	0
490	9	0
490	174	0
490	155	0
490	10	0
490	144	0
490	95	0
490	149	0
490	120	0
490	175	0
490	173	0
490	97	0
490	86	0
490	69	0
490	147	0
490	221	0
490	112	0
490	111	0
490	213	0
490	70	0
490	73	0
490	151	0
490	114	0
490	209	0
490	128	0
490	253	0
490	134	0
490	168	0
490	185	0
490	108	0
490	197	0
490	152	0
490	176	1
490	104	0
490	123	0
490	201	0
519	32	0
519	9	0.017857142857142856
519	174	0
519	155	0
519	10	0
519	144	0
519	95	0
519	149	0.07142857142857142
519	120	0.10526315789473684
519	175	0
519	173	0
519	97	0
519	86	0.2857142857142857
519	69	0
519	147	0.05714285714285714
519	221	0
519	112	0
519	111	0
519	213	0
519	70	0
519	73	0
519	151	0
519	114	0
519	209	0
519	128	0
519	253	0
519	134	0
519	168	0
519	185	0
519	108	0
519	197	0
519	152	0
519	176	0
519	104	1
519	123	0
519	201	0
573	32	0
573	9	0
573	174	0
573	155	0
573	10	0
573	144	0
573	95	0
573	149	0
573	120	0
573	175	0
573	173	0
573	97	0
573	86	0
573	69	0
573	147	0
573	221	0
573	112	0.14285714285714285
573	111	0
573	213	0
573	70	0
573	73	0.3333333333333333
573	151	0
573	114	0
573	209	0
573	128	0
573	253	0
573	134	0
573	168	0
573	185	0
573	108	0
573	197	0
573	152	0
573	176	0
573	104	0
573	123	1
573	201	1
628	32	0
628	9	0
628	174	0
628	155	0
628	10	0
628	144	0
628	95	0
628	149	0
628	120	0
628	175	0
628	173	0
628	97	0
628	86	0
628	69	0
628	147	0
628	221	0
628	112	0.14285714285714285
628	111	0
628	213	0
628	70	0
628	73	0.3333333333333333
628	151	0
628	114	0
628	209	0
628	128	0
628	253	0
628	134	0
628	168	0
628	185	0
628	108	0
628	197	0
628	152	0
628	176	0
628	104	0
628	123	1
628	201	1
