ID	symbol	community_type
GO:0034030	BTBD6	-
GO:0034033	BTBD6	-
GO:0044272	BTBD6	-
GO:0006839	BTBD6	-
GO:1901605	BTBD6	-
GO:0033539	BTBD6	-
GO:0051188	BTBD6	-
GO:0030258	BTBD6	-
GO:0006123	BTBD6	-
GO:0019646	BTBD6	-
GO:0006122	BTBD6	-
GO:0009108	BTBD6	-
GO:0009201	BTBD6	-
GO:0006754	BTBD6	-
GO:0015672	BTBD6	-
GO:0009206	BTBD6	-
GO:0009142	BTBD6	-
GO:0009145	BTBD6	-
GO:0046394	BTBD6	-
GO:0016053	BTBD6	-
GO:1901606	BTBD6	-
GO:0009127	BTBD6	-
GO:0009168	BTBD6	-
GO:0006103	BTBD6	-
GO:0034330	BTBD6	-
GO:0005996	BTBD6	-
GO:0042180	BTBD6	-
GO:0000096	BTBD6	-
GO:0045216	BTBD6	-
GO:0009156	BTBD6	-
GO:0009124	BTBD6	-
GO:0006090	BTBD6	-
GO:0090036	ADGRV1	-
GO:0030903	ADGRV1	-
GO:0070528	ADGRV1	-
GO:0006936	CNN1	-
GO:0003012	CNN1	-
GO:0030239	CNN1	-
GO:0031032	CNN1	-
GO:0061061	CNN1	-
GO:0045214	CNN1	-
GO:0070527	CNN1	-
GO:0006937	CNN1	-
GO:0010927	CNN1	-
GO:0034109	CNN1	-
GO:0000280	MKI67	-
GO:0007059	MKI67	-
GO:0048285	MKI67	-
GO:0140014	MKI67	-
GO:0000819	MKI67	-
GO:0098813	MKI67	-
GO:0000070	MKI67	-
GO:0007088	MKI67	-
GO:0051783	MKI67	-
GO:0051983	MKI67	-
GO:1901987	MKI67	-
GO:1901990	MKI67	-
GO:0051321	MKI67	-
GO:0010948	MKI67	-
GO:0000075	MKI67	-
GO:0010965	MKI67	-
GO:0033045	MKI67	-
GO:0007093	MKI67	-
GO:0051306	MKI67	-
GO:1905818	MKI67	-
GO:0033046	MKI67	-
GO:0051985	MKI67	-
GO:0051304	MKI67	-
GO:0033047	MKI67	-
GO:1903046	MKI67	-
GO:0008608	MKI67	-
GO:0000226	MKI67	-
GO:0030071	MKI67	-
GO:1902099	MKI67	-
GO:0007091	MKI67	-
GO:1905819	MKI67	-
GO:2000816	MKI67	-
GO:1902850	MKI67	-
GO:0044784	MKI67	-
GO:0140013	MKI67	-
GO:0033048	MKI67	-
GO:0044839	MKI67	-
GO:1901988	MKI67	-
GO:0000086	MKI67	-
GO:0045839	MKI67	-
GO:0007051	MKI67	-
GO:0090068	MKI67	-
GO:0007094	MKI67	-
GO:0031577	MKI67	-
GO:0071173	MKI67	-
GO:0071174	MKI67	-
GO:0045930	MKI67	-
GO:0051784	MKI67	-
GO:0007052	MKI67	-
GO:0045841	MKI67	-
GO:1902100	MKI67	-
GO:0090307	MKI67	-
GO:1901991	MKI67	-
GO:1901989	MKI67	-
GO:1901992	MKI67	-
GO:0045931	MKI67	-
GO:0034501	MKI67	-
GO:0051225	MKI67	-
GO:0033044	MKI67	-
GO:0007062	MKI67	-
GO:0045787	MKI67	-
GO:0034502	MKI67	-
GO:0031570	MKI67	-
GO:0071459	MKI67	-
GO:1902749	MKI67	-
GO:0071103	MKI67	-
GO:2001251	MKI67	-
GO:0006260	MKI67	-
GO:0051303	MKI67	-
GO:0050000	MKI67	-
GO:0010389	MKI67	-
GO:0044843	MKI67	-
GO:0031145	MKI67	-
GO:0051310	MKI67	-
GO:0061640	MKI67	-
GO:0006323	MKI67	-
GO:0045840	MKI67	-
GO:0045132	MKI67	-
GO:0000281	MKI67	-
GO:0000083	MKI67	-
GO:0051785	MKI67	-
GO:0051315	MKI67	-
GO:0061982	MKI67	-
GO:0030261	MKI67	-
GO:0000082	MKI67	-
GO:0000076	MKI67	-
GO:0007076	MKI67	-
GO:0000077	MKI67	-
GO:0044774	MKI67	-
GO:0000910	MKI67	-
GO:0072395	MKI67	-
GO:0072401	MKI67	-
GO:0072422	MKI67	-
GO:0007080	MKI67	-
GO:0051383	MKI67	-
GO:0051653	MKI67	-
GO:0010639	MKI67	-
GO:0007127	MKI67	-
GO:0042770	MKI67	-
GO:0065004	MKI67	-
GO:0044773	MKI67	-
GO:1902101	MKI67	-
GO:1902750	MKI67	-
GO:0031572	MKI67	-
GO:1904668	MKI67	-
GO:1905820	MKI67	-
GO:0040001	MKI67	-
GO:0007077	MKI67	-
GO:0006270	MKI67	-
GO:0071824	MKI67	-
GO:0006302	MKI67	-
GO:0007098	MKI67	-
GO:0051293	MKI67	-
GO:0051656	MKI67	-
GO:0070507	MKI67	-
GO:0071897	MKI67	-
GO:0030397	MKI67	-
GO:0051081	MKI67	-
GO:0031023	MKI67	-
GO:0062033	MKI67	-
GO:0006336	MKI67	-
GO:0034724	MKI67	-
GO:0051302	MKI67	-
GO:0034508	MKI67	-
GO:0072331	MKI67	-
GO:0000079	MKI67	-
GO:1904666	MKI67	-
GO:0032886	MKI67	-
GO:1904029	MKI67	-
GO:0006261	MKI67	-
GO:1902806	MKI67	-
GO:0071156	MKI67	-
GO:0006977	MKI67	-
GO:0072431	MKI67	-
GO:1902400	MKI67	-
GO:0007064	MKI67	-
GO:0072413	MKI67	-
GO:1902402	MKI67	-
GO:1902403	MKI67	-
GO:0010971	MKI67	-
GO:0030330	MKI67	-
GO:0051101	MKI67	-
GO:0031571	MKI67	-
GO:0044819	MKI67	-
GO:0051052	MKI67	-
GO:0044783	MKI67	-
GO:0044818	MKI67	-
GO:0051984	MKI67	-
GO:0071168	MKI67	-
GO:1902751	MKI67	-
GO:0006397	SART1	-
GO:0008380	SART1	-
GO:0000375	SART1	-
GO:0000377	SART1	-
GO:0000398	SART1	-
GO:0042254	SART1	-
GO:0022613	SART1	-
GO:0006364	SART1	-
GO:0016072	SART1	-
GO:0034470	SART1	-
GO:0019080	SART1	-
GO:0019083	SART1	-
GO:0070972	SART1	-
GO:0050684	SART1	-
GO:1903311	SART1	-
GO:0045047	SART1	-
GO:0006613	SART1	-
GO:0072599	SART1	-
GO:0006401	SART1	-
GO:0006402	SART1	-
GO:0006614	SART1	-
GO:0006354	SART1	-
GO:0000956	SART1	-
GO:0022618	SART1	-
GO:0006413	SART1	-
GO:0006605	SART1	-
GO:0045292	SART1	-
GO:0000184	SART1	-
GO:0007005	SART1	-
GO:0048024	SART1	-
GO:0071826	SART1	-
GO:0006402	CYB561D1	-
GO:0006401	CYB561D1	-
GO:0000184	CYB561D1	-
GO:0000956	CYB561D1	-
GO:0045047	CYB561D1	-
GO:0006614	CYB561D1	-
GO:0072599	CYB561D1	-
GO:0006613	CYB561D1	-
GO:0070972	CYB561D1	-
GO:0001991	CPA3	-
GO:0003081	CPA3	-
GO:0016486	CPA3	-
GO:0001990	CPA3	-
GO:0003044	CPA3	-
GO:0022617	CPA3	-
GO:0050886	CPA3	-
GO:0003073	CPA3	-
GO:0061687	TSC22D3	-
GO:0097501	TSC22D3	-
GO:0071396	TSC22D3	-
GO:0006882	TSC22D3	-
GO:0071385	TSC22D3	-
GO:0048514	TSC22D3	-
GO:0055069	TSC22D3	-
GO:0071384	TSC22D3	-
GO:0051384	TSC22D3	-
GO:0071294	TSC22D3	-
GO:0031960	TSC22D3	-
GO:0071280	TSC22D3	-
GO:0035690	TSC22D3	-
GO:0048545	TSC22D3	-
GO:0071383	TSC22D3	-
GO:0071407	TSC22D3	-
GO:0003158	TSC22D3	-
GO:0071276	TSC22D3	-
GO:0046688	TSC22D3	-
GO:0071548	TSC22D3	-
GO:0001525	TSC22D3	-
GO:0030855	TSC22D3	-
GO:0003002	TSC22D3	-
GO:0045446	TSC22D3	-
GO:0098754	TSC22D3	-
GO:0050678	TSC22D3	-
GO:0010043	TSC22D3	-
GO:0007389	TSC22D3	-
GO:0009636	TSC22D3	-
GO:0030330	TSC22D3	-
GO:0055076	TSC22D3	-
GO:0030217	TSC22D3	-
GO:0072331	TSC22D3	-
GO:0030278	TSC22D3	-
GO:0050673	TSC22D3	-
GO:0046686	TSC22D3	-
GO:0030335	TSC22D3	-
GO:0097193	TSC22D3	-
GO:0003014	TSC22D3	-
GO:0046916	TSC22D3	-
GO:2000147	TSC22D3	-
GO:0042770	TSC22D3	-
GO:1901652	TSC22D3	-
GO:0030098	TSC22D3	-
GO:0071356	TSC22D3	-
GO:0072503	TSC22D3	-
GO:0043542	TSC22D3	-
GO:0051272	TSC22D3	-
GO:0060337	RSAD2	-
GO:0071357	RSAD2	-
GO:0034340	RSAD2	-
GO:0009615	RSAD2	-
GO:0051607	RSAD2	-
GO:0045071	RSAD2	-
GO:1903901	RSAD2	-
GO:0048525	RSAD2	-
GO:0098542	RSAD2	-
GO:0045069	RSAD2	-
GO:0019079	RSAD2	-
GO:1903900	RSAD2	-
GO:0043901	RSAD2	-
GO:0032069	RSAD2	-
GO:0050792	RSAD2	-
GO:0043903	RSAD2	-
GO:0019058	RSAD2	-
GO:0043900	RSAD2	-
GO:0060333	RSAD2	-
GO:0071346	RSAD2	-
GO:0034341	RSAD2	-
GO:0009617	RSAD2	-
GO:0002449	TBX21	-
GO:0031640	TBX21	-
GO:0044364	TBX21	-
GO:0006968	TBX21	-
GO:0006334	HIST1H4I	-
GO:0031497	HIST1H4I	-
GO:0034728	HIST1H4I	-
GO:0006333	HIST1H4I	-
GO:0006323	HIST1H4I	-
GO:0065004	HIST1H4I	-
GO:0071824	HIST1H4I	-
GO:0071103	HIST1H4I	-
GO:0002385	HIST1H4I	-
GO:0002251	HIST1H4I	-
GO:0019731	HIST1H4I	-
GO:0061844	HIST1H4I	-
GO:0031640	HIST1H4I	-
GO:0044364	HIST1H4I	-
GO:0019730	HIST1H4I	-
GO:0050830	HIST1H4I	-
GO:0019886	HLA-DRB1	-
GO:0002495	HLA-DRB1	-
GO:0002504	HLA-DRB1	-
GO:0002478	HLA-DRB1	-
GO:0019884	HLA-DRB1	-
GO:0048002	HLA-DRB1	-
GO:0019882	HLA-DRB1	-
GO:0060333	HLA-DRB1	-
GO:0002250	HLA-DRB1	-
GO:0071346	HLA-DRB1	-
GO:0034341	HLA-DRB1	-
GO:0050852	HLA-DRB1	-
GO:0050851	HLA-DRB1	-
GO:0002429	HLA-DRB1	-
GO:0002768	HLA-DRB1	-
GO:0002757	HLA-DRB1	-
GO:0002764	HLA-DRB1	-
GO:0002253	HLA-DRB1	-
GO:0050863	HLA-DRB1	-
GO:0050671	HLA-DRB1	-
GO:0032946	HLA-DRB1	-
GO:0070665	HLA-DRB1	-
GO:0002577	HLA-DRB1	-
GO:0051249	HLA-DRB1	-
GO:0042110	HLA-DRB1	-
GO:0002694	HLA-DRB1	-
GO:0050670	HLA-DRB1	-
GO:0032944	HLA-DRB1	-
GO:0050870	HLA-DRB1	-
GO:0070663	HLA-DRB1	-
GO:0050865	HLA-DRB1	-
GO:1903039	HLA-DRB1	-
GO:0046651	HLA-DRB1	-
GO:0032943	HLA-DRB1	-
GO:0022409	HLA-DRB1	-
