comm1	comm2	jaccard
120	97	0
120	86	0.1111111111111111
120	69	0
120	147	0.07142857142857142
120	221	0
120	112	0
120	111	0
120	213	0
120	70	0
120	73	0
120	151	0
120	114	0
120	209	0
120	128	0
120	253	0
120	134	0
120	168	0
120	185	0
120	108	0
120	197	0
120	152	0
120	176	0
120	104	0.10526315789473684
120	123	0
120	201	0
175	32	0
175	9	0
175	174	0
175	155	0
175	10	0
175	144	0
175	95	0
175	149	0
175	120	0
175	175	1
175	173	0
175	97	0
175	86	0
175	69	0
175	147	0
175	221	0
175	112	0
175	111	0
175	213	0
175	70	0.043478260869565216
175	73	0
175	151	0
175	114	0
175	209	0
175	128	0
175	253	0
175	134	0
175	168	0
175	185	0
175	108	0
175	197	0
175	152	0
175	176	0
175	104	0
175	123	0
175	201	0
173	32	0
173	9	0
173	174	0.023255813953488372
173	155	0
173	10	0
173	144	0
173	95	0
173	149	0
173	120	0
173	175	0
173	173	1
173	97	0
173	86	0
173	69	0
173	147	0
173	221	0
173	112	0
173	111	0
173	213	0
173	70	0
173	73	0
173	151	0.375
173	114	0
173	209	0
173	128	0
173	253	0
173	134	0
173	168	0
173	185	0
173	108	0
173	197	0.3333333333333333
173	152	0
173	176	0
173	104	0
173	123	0
173	201	0
97	32	0
97	9	0
97	174	0
97	155	0
97	10	0
97	144	0
97	95	0
97	149	0
97	120	0
97	175	0
97	173	0
97	97	1
97	86	0
97	69	0
97	147	0
97	221	0
97	112	0
97	111	0
97	213	0
97	70	0.014492753623188406
97	73	0
97	151	0
97	114	0
97	209	0
97	128	0
97	253	0
97	134	0
97	168	0
97	185	0
97	108	0
97	197	0
97	152	0
97	176	0
97	104	0
97	123	0
97	201	0
86	32	0
86	9	0
86	174	0
86	155	0
86	10	0
86	144	0
86	95	0
86	149	0.07692307692307693
86	120	0.1111111111111111
86	175	0
86	173	0
86	97	0
86	86	1
86	69	0
86	147	0.058823529411764705
86	221	0
86	112	0
86	111	0
86	213	0
86	70	0
86	73	0
86	151	0
86	114	0
86	209	0
86	128	0
86	253	0
86	134	0
86	168	0
86	185	0
86	108	0
86	197	0
86	152	0
86	176	0
86	104	0.2857142857142857
86	123	0
86	201	0
69	32	0
69	9	0
69	174	0
69	155	0
69	10	0
69	144	0
69	95	0
69	149	0
69	120	0
69	175	0
69	173	0
69	97	0
69	86	0
69	69	1
69	147	0
69	221	0
69	112	0
69	111	0
69	213	0
69	70	0
69	73	0
69	151	0
69	114	0
69	209	0
69	128	0
69	253	0
69	134	0
69	168	0
69	185	0
69	108	0
69	197	0
69	152	0
69	176	0
69	104	0
69	123	0
69	201	0
147	32	0
147	9	0
147	174	0
147	155	0
147	10	0
147	144	0.03225806451612903
147	95	0
147	149	0.043478260869565216
147	120	0.07142857142857142
147	175	0
147	173	0
147	97	0
147	86	0.058823529411764705
147	69	0
147	147	1
147	221	0
147	112	0
147	111	0
147	213	0
147	70	0
147	73	0
147	151	0
147	114	0
147	209	0
147	128	0
147	253	0
147	134	0
147	168	0
147	185	0
147	108	0
147	197	0
147	152	0
147	176	0
147	104	0.05714285714285714
147	123	0
147	201	0
221	32	0
221	9	0
221	174	0
221	155	0
221	10	0
221	144	0
221	95	0
221	149	0
221	120	0
221	175	0
221	173	0
221	97	0
221	86	0
221	69	0
221	147	0
221	221	1
221	112	0
221	111	0
221	213	0
221	70	0
221	73	0
221	151	0
221	114	0
221	209	0
221	128	0
221	253	0
221	134	0
221	168	0
221	185	0
221	108	0
221	197	0
221	152	0
221	176	0
221	104	0
221	123	0
221	201	0
112	32	0
112	9	0
112	174	0
112	155	0
112	10	0
112	144	0
112	95	0
112	149	0
112	120	0
112	175	0
112	173	0
112	97	0
112	86	0
112	69	0
112	147	0
112	221	0
112	112	1
112	111	0
112	213	0
112	70	0
112	73	0.1111111111111111
112	151	0
112	114	0
112	209	0
112	128	0
112	253	0
112	134	0.045454545454545456
112	168	0
112	185	0
112	108	0
112	197	0
112	152	0
112	176	0
112	104	0
112	123	0.14285714285714285
112	201	0.14285714285714285
111	32	0
111	9	0
111	174	0
111	155	0
111	10	0
111	144	0
111	95	0
111	149	0
111	120	0
111	175	0
111	173	0
111	97	0
111	86	0
111	69	0
111	147	0
111	221	0
111	112	0
111	111	1
111	213	0
111	70	0
111	73	0
111	151	0
111	114	0
111	209	0
111	128	0
111	253	0
111	134	0
111	168	0
111	185	0
111	108	0
111	197	0
111	152	0
111	176	0
111	104	0
111	123	0
111	201	0
213	32	0
213	9	0
213	174	0
213	155	0
213	10	0
213	144	0
213	95	0
213	149	0
213	120	0
213	175	0
213	173	0
213	97	0
213	86	0
213	69	0
213	147	0
213	221	0
213	112	0
213	111	0
213	213	1
213	70	0
213	73	0
213	151	0
213	114	0
213	209	0
213	128	0
213	253	0
213	134	0
213	168	0
213	185	0
213	108	0
213	197	0
213	152	0
213	176	0
213	104	0
213	123	0
213	201	0
70	32	0
70	9	0
70	174	0.012987012987012988
70	155	0
70	10	0.018518518518518517
70	144	0
70	95	0
70	149	0
70	120	0
70	175	0.043478260869565216
70	173	0
70	97	0.014492753623188406
70	86	0
70	69	0
70	147	0
70	221	0
70	112	0
70	111	0
70	213	0
70	70	1
70	73	0
70	151	0
70	114	0
70	209	0
70	128	0
70	253	0
70	134	0
70	168	0
70	185	0
70	108	0
70	197	0
70	152	0
70	176	0
70	104	0
70	123	0
70	201	0
73	32	0
73	9	0
73	174	0
73	155	0
73	10	0
73	144	0
73	95	0
73	149	0
73	120	0
73	175	0
73	173	0
73	97	0
73	86	0
73	69	0
73	147	0
73	221	0
73	112	0.1111111111111111
73	111	0
73	213	0
73	70	0
73	73	1
73	151	0
73	114	0
73	209	0
73	128	0
73	253	0
73	134	0
73	168	0
73	185	0
73	108	0
73	197	0
73	152	0
73	176	0
73	104	0
73	123	0.3333333333333333
73	201	0.3333333333333333
151	32	0
151	9	0
151	174	0
151	155	0
151	10	0
151	144	0
151	95	0
151	149	0
151	120	0
151	175	0
151	173	0.375
151	97	0
151	86	0
151	69	0
151	147	0
151	221	0
151	112	0
151	111	0
151	213	0
151	70	0
151	73	0
151	151	1
151	114	0
151	209	0
151	128	0
151	253	0
151	134	0
151	168	0
151	185	0
151	108	0
151	197	0.4
151	152	0
151	176	0
151	104	0
151	123	0
151	201	0
114	32	0
114	9	0
114	174	0
114	155	0
114	10	0
114	144	0
114	95	0
114	149	0
114	120	0
114	175	0
114	173	0
114	97	0
114	86	0
114	69	0
114	147	0
114	221	0
114	112	0
114	111	0
114	213	0
114	70	0
114	73	0
114	151	0
114	114	1
114	209	0
114	128	0
114	253	0
114	134	0
114	168	0
114	185	0
114	108	0
114	197	0
114	152	0
114	176	0
114	104	0
114	123	0
114	201	0
209	32	0
209	9	0
209	174	0
209	155	0
209	10	0
209	144	0
209	95	0
209	149	0
209	120	0
209	175	0
209	173	0
209	97	0
209	86	0
209	69	0
209	147	0
209	221	0
209	112	0
209	111	0
209	213	0
209	70	0
209	73	0
209	151	0
209	114	0
209	209	1
209	128	0
209	253	0
209	134	0
209	168	0
209	185	0
209	108	0
209	197	0
209	152	0
209	176	0
209	104	0
209	123	0
209	201	0
128	32	0
128	9	0
128	174	0
128	155	0
128	10	0
128	144	0
128	95	0
128	149	0
128	120	0
128	175	0
128	173	0
128	97	0
128	86	0
128	69	0
128	147	0
128	221	0
128	112	0
128	111	0
128	213	0
128	70	0
128	73	0
128	151	0
128	114	0
128	209	0
128	128	1
128	253	0
128	134	0
128	168	0
128	185	0
128	108	0
128	197	0
128	152	0
128	176	0
128	104	0
128	123	0
128	201	0
253	32	0
253	9	0
253	174	0
253	155	0
253	10	0
253	144	0
253	95	0
253	149	0
253	120	0
253	175	0
253	173	0
253	97	0
253	86	0
253	69	0
253	147	0
253	221	0
253	112	0
253	111	0
253	213	0
253	70	0
253	73	0
253	151	0
253	114	0
253	209	0
253	128	0
253	253	1
253	134	0
253	168	0
253	185	0
253	108	0
253	197	0
253	152	0
253	176	0
253	104	0
253	123	0
253	201	0
134	32	0
134	9	0
134	174	0
134	155	0
134	10	0
134	144	0
134	95	0
134	149	0
134	120	0
134	175	0
134	173	0
134	97	0
134	86	0
134	69	0
134	147	0
134	221	0
134	112	0.045454545454545456
134	111	0
134	213	0
134	70	0
134	73	0
134	151	0
134	114	0
134	209	0
134	128	0
134	253	0
134	134	1
134	168	0
134	185	0
134	108	0
134	197	0
134	152	0
134	176	0
134	104	0
134	123	0
134	201	0
168	32	0
168	9	0
168	174	0
168	155	0
168	10	0
168	144	0
168	95	0
168	149	0
168	120	0
168	175	0
168	173	0
168	97	0
168	86	0
168	69	0
168	147	0
168	221	0
168	112	0
168	111	0
168	213	0
168	70	0
168	73	0
168	151	0
168	114	0
168	209	0
168	128	0
168	253	0
168	134	0
168	168	1
168	185	0
168	108	0
168	197	0
168	152	0
168	176	0
168	104	0
168	123	0
168	201	0
185	32	0
185	9	0
185	174	0
185	155	0
185	10	0
185	144	0
185	95	0
185	149	0
185	120	0
185	175	0
185	173	0
185	97	0
185	86	0
185	69	0
185	147	0
185	221	0
185	112	0
185	111	0
185	213	0
185	70	0
185	73	0
185	151	0
185	114	0
185	209	0
185	128	0
185	253	0
185	134	0
185	168	0
185	185	1
185	108	0
185	197	0
185	152	0
185	176	0
185	104	0
185	123	0
185	201	0
108	32	0
108	9	0
108	174	0
108	155	0
108	10	0
108	144	0
108	95	0
108	149	0
108	120	0
108	175	0
108	173	0
108	97	0
108	86	0
108	69	0
108	147	0
108	221	0
108	112	0
108	111	0
108	213	0
108	70	0
108	73	0
108	151	0
108	114	0
108	209	0
108	128	0
108	253	0
108	134	0
108	168	0
108	185	0
108	108	1
108	197	0
108	152	0
108	176	0
108	104	0
108	123	0
108	201	0
197	32	0
197	9	0
197	174	0
197	155	0
197	10	0
197	144	0
197	95	0
197	149	0
197	120	0
197	175	0
197	173	0.3333333333333333
197	97	0
197	86	0
197	69	0
197	147	0
197	221	0
197	112	0
197	111	0
197	213	0
197	70	0
197	73	0
197	151	0.4
197	114	0
197	209	0
197	128	0
197	253	0
197	134	0
197	168	0
197	185	0
197	108	0
197	197	1
197	152	0
197	176	0
197	104	0
197	123	0
197	201	0
152	32	0
152	9	0.05263157894736842
152	174	0
152	155	0
152	10	0
152	144	0
152	95	0
152	149	0
152	120	0
152	175	0
152	173	0
152	97	0
152	86	0
152	69	0
152	147	0
152	221	0
152	112	0
152	111	0
152	213	0
152	70	0
152	73	0
152	151	0
152	114	0
152	209	0
152	128	0
152	253	0
152	134	0
152	168	0
152	185	0
152	108	0
152	197	0
152	152	1
152	176	0
152	104	0
152	123	0
152	201	0
176	32	0
176	9	0
176	174	0
176	155	0
176	10	0
176	144	0
176	95	0
176	149	0
176	120	0
176	175	0
176	173	0
176	97	0
176	86	0
176	69	0
176	147	0
176	221	0
176	112	0
176	111	0
176	213	0
176	70	0
176	73	0
176	151	0
176	114	0
176	209	0
176	128	0
176	253	0
176	134	0
176	168	0
176	185	0
176	108	0
176	197	0
176	152	0
176	176	1
176	104	0
176	123	0
176	201	0
104	32	0
104	9	0.017857142857142856
104	174	0
104	155	0
104	10	0
104	144	0
104	95	0
104	149	0.07142857142857142
104	120	0.10526315789473684
104	175	0
104	173	0
104	97	0
104	86	0.2857142857142857
104	69	0
104	147	0.05714285714285714
104	221	0
104	112	0
104	111	0
104	213	0
104	70	0
104	73	0
104	151	0
104	114	0
104	209	0
104	128	0
104	253	0
104	134	0
104	168	0
104	185	0
104	108	0
104	197	0
104	152	0
104	176	0
104	104	1
104	123	0
104	201	0
123	32	0
123	9	0
123	174	0
123	155	0
123	10	0
123	144	0
123	95	0
123	149	0
123	120	0
123	175	0
123	173	0
123	97	0
123	86	0
123	69	0
123	147	0
123	221	0
123	112	0.14285714285714285
123	111	0
123	213	0
123	70	0
123	73	0.3333333333333333
123	151	0
123	114	0
123	209	0
123	128	0
123	253	0
123	134	0
123	168	0
123	185	0
123	108	0
123	197	0
123	152	0
123	176	0
123	104	0
123	123	1
123	201	1
201	32	0
201	9	0
201	174	0
201	155	0
201	10	0
201	144	0
201	95	0
201	149	0
201	120	0
201	175	0
201	173	0
201	97	0
201	86	0
201	69	0
201	147	0
201	221	0
201	112	0.14285714285714285
201	111	0
201	213	0
201	70	0
201	73	0.3333333333333333
201	151	0
201	114	0
201	209	0
201	128	0
201	253	0
201	134	0
201	168	0
201	185	0
201	108	0
201	197	0
201	152	0
201	176	0
201	104	0
201	123	1
201	201	1
